Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
IRAQ,1129,11933,100,68.2,0.5646189548272808,430,238,69.09,0.0432796382144255,1.15,38.09,129,48.01,0.02636700479906886,10.569530558015943,5.76,0.27,29,65.01,0.047031711621040216,32.092361293179806,0.18,Country/Region,56,780,3,0.026610267379779316,2,0.6092242423200409,542,158,n/a,65,0.0,11,734,13.99,n/a,563,101,153,24,52,148,891,129,21.08,133,11.43,27.18,2.57,26.29,4.96,22.91,5.76,23.62,0.97,8.95,13,65,2.13,0,78.92
SENEGAL,569,10591,101,78.21,0.758266783831283,421,239,51.32,0.02181232430824456,1.23,73.99,119,39.89,0.023401738693282353,18.61335676625659,6.5,0.18,21,43.23,0.02370331613141885,40.88426801405976,0.53,Country/Region,41,292,1,0.023617643662050006,3,1.0728677220536753,227,13,n/a,86,0.0,43,246,2.28,n/a,427,142,220,58,48,83,330,51,42.0,73,20.91,51.52,3.69,19.44,7.21,11.94,15.11,17.1,7.56,24.96,7,37,10.19,0,58.0
BURKINA FASO,405,9844,102,88.64,0.9455017283950617,329,198,53.58,0.015525468092863001,1.23,81.23,105,32.1,0.021751177008466762,24.30617283950617,9.14,1.73,17,39.51,0.016871428880886878,47.880139259259266,1.23,Country/Region,32,217,7,0.021951853857919014,5,1.4009997559085317,130,4,n/a,57,0.0,43,160,0.99,n/a,332,134,165,44,16,93,207,35,48.89,39,25.93,49.7,4.2,28.01,7.9,10.54,14.07,11.75,10.62,33.09,5,37,10.86,0,51.11
KAZAKHSTAN,1101,8817,103,48.86,0.5761481380563125,375,205,73.93,0.042206272519116454,0.91,34.06,101,48.5,0.019481930890253095,8.008174386920981,5.81,1.18,18,58.4,0.045865291846559145,24.392336603088104,0.36,Country/Region,17,814,13,0.0196616716238594,4,0.46158852055530747,534,104,n/a,97,0.0,17,643,9.45,n/a,444,49,134,69,19,76,896,102,18.62,132,9.17,30.18,1.63,17.12,1.54,22.97,8.81,29.73,1.54,4.45,10,64,6.27,0,81.38
ZAMBIA,373,8495,104,79.09,1.175438069705094,310,196,39.95,0.014298764441081233,1.88,83.11,90,26.81,0.018770443791845302,22.77479892761394,14.21,3.49,7,24.13,0.015538377710051373,48.09472412868632,0.54,Country/Region,44,149,13,0.01894362032944149,2,1.3127318705885285,100,8,n/a,48,0.0,60,90,2.14,n/a,325,129,206,55,6,58,177,43,52.55,18,24.13,63.38,1.88,17.85,11.8,13.23,12.87,5.54,16.09,34.58,7,53,14.75,0,47.45
CAMBODIA,265,8225,105,83.02,1.2694098113207546,226,139,33.58,0.010158639616317765,2.26,85.28,83,30.19,0.018173855231068584,31.037735849056602,10.94,0.75,4,22.64,0.011039330008481538,49.75877245283019,1.51,Country/Region,22,89,2,0.018341527629153177,4,1.7890048192945067,80,10,n/a,30,0.0,22,60,3.77,n/a,231,83,103,30,45,58,126,52,52.45,18,31.32,44.59,1.51,25.11,8.3,22.51,11.32,7.79,8.3,31.32,6,29,11.32,0,47.55
MACEDONIA,730,8112,106,60.0,0.901908904109589,298,206,73.84,0.02798417705627158,1.78,40.82,133,58.08,0.017924171870447213,11.112328767123287,8.49,1.1,6,51.92,0.03041022983468499,32.215860684931506,0.55,Country/Region,34,539,8,0.018089540684217698,4,0.6405109513995945,424,58,n/a,55,0.0,38,379,7.95,n/a,427,63,171,33,10,109,524,69,28.22,78,18.22,40.05,0.82,25.53,4.66,16.16,7.53,18.27,5.21,8.63,13,62,4.52,0,71.78
ZIMBABWE,467,8094,107,75.37,1.0831680942184154,312,170,53.53,0.017902206418190174,1.5,66.81,74,33.4,0.01788439929972877,17.33190578158458,12.42,1.93,14,37.69,0.019454215524380675,42.80304732334048,0.64,Country/Region,31,250,9,0.018049401170865145,3,0.9990053115216392,156,17,n/a,69,0.0,52,176,3.64,n/a,339,91,164,51,7,79,297,52,36.4,44,15.85,48.38,3.0,23.3,6.64,15.34,14.78,12.98,11.13,19.49,7,58,10.92,0,63.6
MACAU,411,7711,108,85.4,1.0018856447688564,150,92,55.23,0.01575547502757208,0.49,36.5,61,49.15,0.01703812737833068,18.761557177615572,11.19,0.97,5,49.15,0.01712137597541854,51.42900608272507,0.24,Country/Region,12,227,4,0.017195321525641356,1,1.0814099447026482,202,152,n/a,56,0.0,1,202,36.98,n/a,247,49,92,14,112,79,319,49,22.38,27,14.84,37.25,1.22,31.98,2.92,19.84,13.63,10.93,0.24,11.92,2,46,3.41,0,77.62
SYRIA,489,7640,109,83.84,0.8338683026584868,270,145,62.37,0.01874556517879014,1.23,55.21,83,45.81,0.016881246682719023,15.623721881390592,9.41,1.84,8,53.17,0.020370688204330085,42.11997505112474,0.2,Country/Region,19,305,9,0.017036993445195173,1,0.9005461570088844,224,1,n/a,37,0.0,10,260,0.2,n/a,359,58,113,35,35,101,344,79,29.65,66,16.97,31.48,1.64,28.13,3.89,22.01,7.57,18.38,2.04,11.86,6,46,7.16,0,70.35
BOTSWANA,362,7076,110,72.65,0.8785085635359117,206,109,61.6,0.013877085060781249,0.55,56.91,38,30.66,0.01563503946687432,19.54696132596685,6.91,1.38,16,52.21,0.015080141370076667,40.69255386740332,0.55,Country/Region,14,223,5,0.01577928869348181,2,1.1266803798055052,111,7,n/a,43,0.0,24,189,1.93,n/a,237,47,100,41,14,58,253,41,30.11,38,10.5,42.19,4.42,24.47,3.87,17.3,11.88,16.03,6.63,12.98,2,25,11.33,0,69.89
BENIN,315,6480,111,88.89,0.8654130158730159,255,136,53.33,0.012075364072226778,1.59,80.95,68,35.56,0.014318125458641267,20.571428571428573,7.94,1.59,17,40.63,0.013122222462912017,46.10626158730159,0.63,Country/Region,21,168,5,0.014450224806919463,2,1.1857303326839495,112,11,n/a,60,0.0,12,128,3.49,n/a,267,84,121,30,20,68,179,31,43.17,47,21.59,45.32,5.4,25.47,6.67,11.61,19.05,17.6,3.81,26.67,5,25,9.52,0,56.83
CONGO DEMOCRATIC REPUBLIC,248,6426,112,83.47,1.0962951612903227,204,111,48.39,0.009506953301308702,1.21,82.26,62,23.39,0.014198807746485922,25.911290322580644,11.69,1.21,7,22.18,0.010331146573975176,45.66356774193549,1.21,Country/Region,19,120,3,0.0143298062668618,3,1.4935181962586639,58,8,n/a,45,0.0,21,55,3.23,n/a,211,71,104,23,10,46,137,31,44.76,30,25.0,49.29,2.82,21.8,7.66,14.69,18.15,14.22,8.47,28.63,3,29,9.27,0,55.24
MALI,246,6168,113,84.96,1.282347967479675,213,137,36.18,0.00943028432307234,2.44,86.59,60,23.17,0.013628734232854834,25.073170731707318,10.57,4.47,12,17.48,0.010247830875797956,49.44960162601626,0.41,Country/Region,24,89,11,0.01375447324214186,1,1.4452092605002878,57,3,n/a,37,0.0,40,43,1.22,n/a,219,86,143,41,34,42,109,20,55.69,14,24.39,65.3,4.88,19.18,9.76,9.13,15.04,6.39,16.26,34.96,6,26,16.67,0,44.31
MALTA,440,6099,114,69.77,0.9511988636363637,193,130,62.05,0.01686717521199931,0.45,43.86,29,38.64,0.01347627271176745,13.861363636363636,10.45,0.68,6,60.0,0.018329453598988216,41.18587886363637,0.0,Country/Region,37,273,3,0.013600605107623735,0,0.7989644111943789,170,21,n/a,62,0.0,8,264,4.77,n/a,273,51,128,58,8,63,310,50,29.55,32,6.59,46.89,1.36,23.08,8.41,18.32,14.09,11.72,1.82,11.59,2,46,13.18,0,70.45
GUATEMALA,228,6035,115,71.93,1.0628223684210527,190,88,40.35,0.008740263518945097,1.32,83.33,27,28.51,0.013334859126990747,26.469298245614034,10.09,1.75,11,23.68,0.009497989592202985,42.32025350877193,0.88,Country/Region,25,92,4,0.013457886837925766,2,1.5256815882137376,65,2,n/a,24,0.0,19,54,0.88,n/a,183,42,92,25,6,52,140,25,38.6,14,11.84,50.27,4.82,28.42,10.96,13.66,10.53,7.65,8.33,18.42,3,23,10.96,0,61.4
BOSNIA & HERZEGOVINA,877,5805,116,56.78,0.45976818700114025,396,178,67.96,0.03361934695664408,0.34,45.15,86,53.93,0.012826654056699468,6.619156214367161,3.99,0.57,11,59.86,0.0365339336507106,25.011581527936144,0.0,Country/Region,45,596,5,0.012944993056198686,0,0.38152597292389046,473,109,n/a,83,0.0,7,525,12.43,n/a,500,74,150,36,39,87,699,118,20.3,145,9.81,30.0,1.25,17.4,5.13,23.6,9.46,29.0,0.8,8.44,3,35,4.1,0,79.7
COTE IVOIRE,340,5695,117,80.88,0.7621532352941177,218,131,67.06,0.013033726300181283,1.18,64.12,67,40.88,0.01258359945786451,16.75,5.88,1.18,15,48.53,0.014163668690127256,37.583389411764706,0.59,Country/Region,20,228,4,0.0126996960301553,2,0.9654644549110628,139,0,n/a,53,0.0,27,165,0.0,n/a,272,83,101,29,12,60,209,50,38.53,61,19.71,37.13,4.41,22.06,5.88,18.38,15.59,22.43,7.94,24.41,4,20,8.53,0,61.47
MADAGASCAR,244,5574,118,87.3,0.9448475409836067,218,85,37.3,0.00935361534483598,0.41,89.34,33,26.64,0.012316239399146051,22.84426229508197,9.84,2.87,4,23.36,0.010164515177620737,46.566072950819674,0.82,Country/Region,26,91,7,0.012429869301507575,2,1.3167357160935318,65,1,n/a,25,0.0,14,57,0.41,n/a,215,46,104,22,21,48,159,43,34.84,20,13.52,48.37,1.64,22.33,10.66,20.0,10.25,9.3,5.74,18.85,1,24,9.02,0,65.16
GAMBIA,133,5437,119,89.47,1.412436090225564,121,97,39.1,0.005098487052717973,3.01,90.98,42,32.33,0.012013525944233421,40.8796992481203,22.56,6.02,17,22.56,0.005540493928785074,57.7386,0.75,Country/Region,16,52,8,0.012124363005435358,1,2.3562923314337105,43,0,n/a,32,0.0,45,30,0.0,n/a,127,74,98,22,24,21,36,5,72.93,3,31.58,77.17,12.78,16.54,12.03,3.94,24.06,2.36,33.83,55.64,4,30,16.54,0,27.07
MONGOLIA,265,5023,120,80.38,0.8483335849056604,225,82,28.68,0.010158639616317765,1.51,84.91,34,30.19,0.011098756817709117,18.954716981132076,8.68,1.89,14,16.23,0.011039330008481538,42.09019132075472,0.38,Country/Region,21,76,5,0.011201154198326615,1,1.09254361183177,80,9,n/a,34,0.0,7,43,3.4,n/a,204,46,86,13,8,57,183,32,30.94,29,12.83,42.16,5.28,27.94,7.92,15.69,12.83,14.22,2.64,17.36,4,23,4.91,0,69.06
LAOS,186,5015,121,89.25,1.1563344086021505,177,87,41.94,0.007130214975981526,2.15,95.16,42,28.49,0.011081080119612029,26.962365591397848,13.98,0.0,8,22.04,0.007748359930481381,53.20911935483871,1.61,Country/Region,13,78,0,0.011183314414614369,3,1.5541018267947295,53,1,n/a,31,0.0,11,41,0.54,n/a,172,59,73,24,11,34,99,45,46.77,20,22.58,42.44,4.3,19.77,6.99,26.16,16.67,11.63,5.91,31.72,4,26,12.9,0,53.23
NEW CALEDONIA,157,4569,122,92.36,1.2677331210191085,137,67,43.95,0.006018514791554299,1.91,87.26,22,36.31,0.010095604200699373,29.101910828025478,12.1,2.55,5,35.03,0.006540282306911703,56.71458152866242,0.64,Country/Region,18,69,4,0.01018874647265664,1,1.677424505937312,57,4,n/a,32,0.0,5,55,2.55,n/a,145,29,81,22,18,39,90,22,42.68,3,14.01,55.86,3.18,26.9,11.46,15.17,20.38,2.07,3.18,18.47,3,19,14.01,0,57.32
PAPUA NEW GUINEA,176,4467,123,83.52,1.011602840909091,122,66,39.77,0.006746870084799723,1.7,69.32,31,23.86,0.009870226299961503,25.380681818181817,10.23,2.84,2,33.52,0.007331781439595286,47.99398181818182,1.7,Country/Region,14,70,5,0.0099612892303255,3,1.4629340977231065,42,3,n/a,11,0.0,18,59,1.7,n/a,121,50,73,19,4,27,110,15,37.5,6,17.61,60.33,1.14,22.31,7.95,12.4,6.25,4.96,10.23,28.41,3,18,10.8,0,62.5
MOLDOVA,559,4385,124,57.42,0.5938527728085868,256,89,68.87,0.02142897941706276,0.36,45.8,48,49.37,0.009689040144466352,7.844364937388193,6.08,0.89,4,57.42,0.023286737640532754,25.662123255813956,0.0,Country/Region,9,385,5,0.009778431447274976,0,0.4521465981133699,276,56,n/a,32,0.0,3,321,10.02,n/a,306,16,120,28,19,68,470,42,15.92,76,8.59,39.22,0.72,22.22,1.61,13.73,5.72,24.84,0.54,2.86,2,34,5.01,0,84.08
GABON,138,4368,125,86.23,1.0388159420289855,115,71,52.17,0.005290159498308874,1.45,83.33,37,39.86,0.009651477161010039,31.652173913043477,11.59,2.9,5,41.3,0.005748783174228122,45.632000000000005,1.45,Country/Region,13,72,4,0.009740521906886453,2,1.8244208258929364,55,0,n/a,17,0.0,5,57,0.0,n/a,119,46,62,16,16,29,67,20,51.45,8,26.81,52.1,3.62,24.37,9.42,16.81,12.32,6.72,3.62,33.33,2,16,11.59,0,48.55
GREENLAND,103,4346,126,95.15,1.3692970873786408,97,43,24.27,0.003948452379172566,0.97,94.17,15,30.1,0.009602866241243048,42.19417475728155,18.45,0.97,3,14.56,0.004290758456126787,62.40430970873786,2.91,Country/Region,13,25,1,0.009691462501677775,3,2.432058264624535,31,0,n/a,17,0.0,6,15,0.0,n/a,95,24,53,12,0,22,60,15,41.75,5,14.56,55.79,2.91,23.16,12.62,15.79,16.5,5.26,5.83,23.3,1,19,11.65,0,58.25
MONACO,110,4231,127,76.36,1.664279090909091,92,31,39.09,0.004216793802999827,2.73,83.64,6,38.18,0.009348763706097406,38.46363636363636,18.18,3.64,6,25.45,0.004582363399747054,47.653698181818186,2.73,Country/Region,10,43,4,0.009435015610814237,3,2.2170312666098817,42,0,n/a,12,0.0,1,28,0.0,n/a,92,15,52,9,28,19,79,11,28.18,10,5.45,56.52,5.45,20.65,9.09,11.96,10.91,10.87,0.91,13.64,3,20,8.18,0,71.82
LIBYA,285,3957,128,73.33,0.9267000000000001,192,71,60.35,0.01092532939868137,1.75,67.37,52,35.44,0.008743336796272145,13.884210526315789,6.67,0.7,2,45.96,0.01187248699025373,37.49755789473684,0.35,Country/Region,6,172,2,0.008824003018669802,1,0.8002812983677561,101,10,n/a,23,0.0,5,131,3.51,n/a,163,45,51,11,15,37,214,49,24.91,26,18.25,31.29,0.7,22.7,2.11,30.06,8.07,15.95,1.75,15.79,5,19,3.86,0,75.09
UZBEKISTAN,547,3811,129,61.97,0.4845778793418647,241,92,68.01,0.020968965547644595,0.18,44.06,35,58.14,0.008420737056000287,6.96709323583181,3.11,0.0,7,51.55,0.02278684345146944,25.661434917733093,0.18,Country/Region,24,372,0,0.008498426965921308,1,0.4015809476565321,318,42,n/a,44,0.0,7,282,7.68,n/a,393,24,132,26,12,66,455,50,16.82,145,6.4,33.59,1.28,16.79,4.39,12.72,8.04,36.9,1.28,4.39,1,17,4.75,0,83.18
YEMEN,267,3759,130,81.27,0.6590513108614232,210,82,48.69,0.010235308594554125,0.37,78.65,43,34.46,0.008305838518369215,14.07865168539326,4.49,0.75,6,31.46,0.011122645706658758,40.39025468164794,0.0,Country/Region,13,130,2,0.008382468371791707,0,0.8114888224072191,92,0,n/a,27,0.0,14,84,0.0,n/a,200,45,66,20,14,62,185,38,30.71,34,16.1,33.0,2.25,31.0,4.87,19.0,10.11,17.0,5.24,16.85,1,12,7.49,0,69.29
TRINIDAD & TOBAGO,299,3661,131,75.92,0.5665364548494984,142,60,59.87,0.011462012246335893,0.0,47.49,30,47.16,0.008089298966679889,12.244147157190636,5.35,1.0,7,62.54,0.012455696877494265,35.45688996655518,0.33,Country/Region,10,179,3,0.00816393102131669,1,0.7057485887145013,141,0,n/a,21,0.0,9,187,0.0,n/a,219,31,77,13,19,58,239,33,20.07,51,10.03,35.16,2.34,26.48,3.34,15.07,7.02,23.29,3.01,10.37,0,16,4.35,0,79.93
JAMAICA,349,3461,132,73.35,0.49347650429799433,155,78,62.75,0.013378736702244907,0.0,44.41,36,42.69,0.007647381514252688,9.916905444126074,4.87,0.57,5,67.62,0.014538589331924742,33.194113180515764,0.0,Country/Region,20,219,2,0.007717936428510535,0,0.5716071468070287,149,26,n/a,19,0.0,11,236,7.45,n/a,260,40,72,17,11,40,271,30,22.35,118,10.32,27.69,1.43,15.38,5.73,11.54,5.44,45.38,3.15,11.46,0,17,4.87,0,77.65
RWANDA,194,3307,133,77.32,0.9391984536082474,154,86,58.76,0.0074368908889269674,0.52,79.38,51,26.29,0.007307105075883745,17.04639175257732,9.28,2.58,7,29.9,0.008081622723190258,42.57401597938144,0.0,Country/Region,10,114,5,0.0073745205920497945,0,0.9825483774091045,51,4,n/a,28,0.0,18,58,2.06,n/a,151,45,84,18,3,32,108,21,44.33,14,26.29,55.63,3.61,21.19,5.15,13.91,14.43,9.27,9.28,23.2,1,18,9.28,0,55.67
FIJI,188,3222,134,77.13,0.7380037234042552,128,53,53.72,0.007206883954217886,0.53,68.09,18,23.4,0.0071192901586021855,17.138297872340427,5.85,2.13,2,38.83,0.0078316756286586,42.26266436170213,0.0,Country/Region,17,101,4,0.007184972890107178,0,0.9878458157267211,44,1,n/a,11,0.0,8,73,0.53,n/a,111,32,39,16,4,39,135,20,28.19,13,9.57,35.14,1.06,35.14,9.04,18.02,5.85,11.71,4.26,17.02,1,11,8.51,0,71.81
MONTENEGRO,338,3099,135,65.98,0.5520642011834319,172,90,67.16,0.012957057321944923,0.3,50.89,49,36.39,0.006847510925359457,9.168639053254438,5.33,0.3,14,66.27,0.014080352991950037,30.929346745562132,0.59,Country/Region,18,227,1,0.0069106862155313906,2,0.5284773197508406,123,7,n/a,53,0.0,3,224,2.07,n/a,186,32,48,9,4,38,248,54,26.63,46,14.5,25.81,4.14,20.43,5.33,29.03,15.68,24.73,0.89,9.47,1,18,2.66,0,73.37
NAMIBIA,169,3062,136,83.43,1.0597798816568047,133,66,39.05,0.0064785286609724616,0.0,78.7,29,23.08,0.006765756196660425,18.118343195266274,10.65,1.78,3,34.32,0.007040176495975018,47.14938402366864,0.0,Country/Region,17,66,3,0.006828177215862253,0,1.0443353036960787,39,1,n/a,33,0.0,10,58,0.59,n/a,123,38,56,17,2,30,103,24,39.05,13,17.16,45.53,1.78,24.39,10.06,19.51,19.53,10.57,5.92,22.49,0,18,10.06,0,60.95
BAHRAIN,313,2983,137,66.13,0.6053932907348243,159,53,58.79,0.011998695093990416,0.32,50.8,29,38.34,0.006591198802951682,9.53035143769968,4.79,0.64,2,58.79,0.013038906764734797,32.911592651757196,0.0,Country/Region,8,184,2,0.006652009351703821,0,0.5493263018453485,120,15,n/a,18,0.0,0,184,4.79,n/a,161,36,57,14,1,41,260,40,16.93,23,9.27,35.4,0.64,25.47,2.56,24.84,5.75,14.29,0.0,11.5,1,15,4.47,0,83.07
BERMUDA,45,2785,138,95.56,2.2188688888888892,40,28,33.33,0.001725052010318111,6.67,88.89,11,33.33,0.006153700525048753,61.888888888888886,28.89,2.22,1,33.33,0.001874603208987431,66.42929555555556,6.67,Country/Region,13,15,1,0.006210474704825727,3,3.5672550672335785,15,0,n/a,9,0.0,2,15,0.0,n/a,35,12,21,3,7,10,17,1,62.22,3,24.44,60.0,2.22,28.57,28.89,2.86,20.0,8.57,4.44,26.67,3,13,6.67,0,37.78
LIECHTENSTEIN,119,2691,139,70.59,0.9613697478991597,101,20,42.86,0.00456180420506345,1.68,84.87,8,47.9,0.0059459993224079705,22.613445378151262,13.45,7.56,3,25.21,0.00495728404154454,41.070597478991594,0.0,Country/Region,4,51,9,0.006000857246206833,0,1.303431505413606,57,0,n/a,7,0.0,4,30,0.0,n/a,84,8,37,5,32,15,99,21,16.81,11,6.72,44.05,2.52,17.86,3.36,25.0,5.88,13.1,3.36,6.72,2,16,4.2,0,83.19
BARBADOS,140,2538,140,75.0,0.72106,79,50,45.71,0.005366828476545234,0.71,56.43,10,36.43,0.0056079324713011625,18.12857142857143,7.86,0.0,11,52.86,0.005832098872405341,39.415055,0.71,Country/Region,11,64,0,0.005659671382710124,1,1.0449248556777304,51,0,n/a,19,0.0,9,74,0.0,n/a,104,26,51,18,1,14,90,22,35.71,17,7.14,49.04,7.86,13.46,7.86,21.15,13.57,16.35,6.43,18.57,1,11,12.86,0,64.29
NIGER,114,2514,141,88.6,1.3035684210526315,97,55,32.46,0.004370131759472548,1.75,85.09,22,25.44,0.005554902377009899,22.05263157894737,10.53,1.75,3,22.81,0.004748994796101492,51.23219298245614,0.88,Country/Region,5,37,2,0.005606152031573384,1,1.27110638368495,29,0,n/a,15,0.0,17,26,0.0,n/a,104,32,59,25,4,26,59,13,48.25,6,19.3,56.73,2.63,25.0,4.39,12.5,13.16,5.77,14.91,28.07,2,12,21.93,0,51.75
FRENCH GUIANA,96,2483,142,91.67,0.8879625,78,50,48.96,0.0036801109553453036,0.0,81.25,22,41.67,0.005486405171883683,25.864583333333332,13.54,1.04,2,42.71,0.003999153512506519,50.927456250000006,0.0,Country/Region,14,47,1,0.00553702286968843,0,1.4908260208608015,40,1,n/a,22,0.0,4,41,1.04,n/a,92,26,45,12,3,22,46,14,52.08,11,22.92,48.91,2.08,23.91,14.58,15.22,22.92,11.96,4.17,27.08,0,13,12.5,0,47.92
NICARAGUA,117,2330,143,82.91,0.929265811965812,108,51,36.75,0.004485135226827089,0.0,92.31,28,26.5,0.005148338320776874,19.914529914529915,7.69,0.85,6,18.8,0.004873968343367321,45.87656666666666,0.0,Country/Region,6,43,1,0.005195837006191721,0,1.1478669115666675,31,0,n/a,22,0.0,5,22,0.0,n/a,92,37,44,11,0,28,66,10,43.59,10,23.93,47.83,5.13,30.43,5.13,10.87,18.8,10.87,4.27,31.62,0,9,9.4,0,56.41
MAURITIUS,162,2304,144,81.48,0.7003716049382716,96,34,64.2,0.006210187237145199,0.62,59.26,16,44.44,0.005090889051961338,14.222222222222221,5.56,0.62,2,60.49,0.006748571552354751,40.755165432098764,0.0,Country/Region,5,104,1,0.00513785770912692,0,0.8197641806210019,72,7,n/a,15,0.0,5,98,4.32,n/a,102,17,39,11,2,37,128,14,20.99,12,9.88,38.24,1.23,36.27,3.09,13.73,9.26,11.76,3.09,10.49,1,9,6.79,0,79.01
CONGO PEOPLES REP,106,2058,145,82.08,1.0284632075471698,82,52,47.17,0.004063455846527106,2.83,77.36,30,34.91,0.0045473305854758835,19.41509433962264,9.43,1.89,3,32.08,0.004415732003392615,44.00103301886793,0.0,Country/Region,9,50,2,0.004589284359975348,0,1.119079610367202,37,0,n/a,19,0.0,3,34,0.0,n/a,82,34,48,10,3,15,54,6,49.06,13,28.3,58.54,2.83,18.29,8.49,7.32,17.92,15.85,2.83,32.08,3,10,9.43,0,50.94
GRENADA,146,1976,146,73.97,0.6443363013698631,131,29,32.19,0.005596835411254316,0.68,89.73,6,32.88,0.004366144429980732,13.534246575342467,6.16,4.11,2,23.29,0.006082045966936998,34.87779383561644,0.0,Country/Region,9,47,6,0.004406426576924824,0,0.7801094920892497,48,0,n/a,7,0.0,2,34,0.0,n/a,131,15,37,12,1,30,117,53,19.86,11,4.11,28.24,1.37,22.9,6.16,40.46,4.79,8.4,1.37,10.27,1,9,8.22,0,80.14
CENT AFR REPUBL,41,1971,147,85.37,1.6476926829268295,39,22,34.15,0.00157171405384539,2.44,95.12,14,31.71,0.004355096493670052,48.073170731707314,17.07,0.0,1,14.63,0.0017079718126329928,53.92329756097561,4.88,Country/Region,1,14,0,0.00439527671210467,2,2.7709216463483144,13,0,n/a,4,0.0,3,6,0.0,n/a,37,17,20,6,0,8,19,7,53.66,2,34.15,54.05,2.44,21.62,2.44,18.92,9.76,5.41,7.32,41.46,1,7,14.63,0,46.34
BRUNEI,153,1879,148,76.47,0.7719908496732026,81,37,54.25,0.005865176835081577,1.31,52.94,23,45.1,0.0041518144655535395,12.281045751633988,5.88,1.31,2,48.37,0.006373650910557266,43.02479934640523,0.0,Country/Region,6,83,2,0.004190119199413838,0,0.7078754114829333,69,6,n/a,11,0.0,2,74,3.92,n/a,95,19,30,6,2,34,116,24,24.18,7,15.03,31.58,1.31,35.79,3.92,25.26,7.19,7.37,1.31,12.42,2,9,3.92,0,75.82
EL SALVADOR,82,1862,149,71.95,1.2043573170731707,56,29,40.24,0.00314342810769078,1.22,68.29,10,15.85,0.004114251482097228,22.70731707317073,13.41,0.0,0,29.27,0.0034159436252659855,48.14502073170732,0.0,Country/Region,8,33,0,0.004152209659025315,0,1.3088422388382956,13,1,n/a,6,0.0,6,24,1.22,n/a,63,14,35,11,4,16,53,9,35.37,3,12.2,55.56,0.0,25.4,9.76,14.29,7.32,4.76,7.32,17.07,1,11,13.41,0,64.63
KYRGYZSTAN,144,1768,150,64.58,0.9738625,84,43,50.69,0.005520166433017956,1.39,58.33,18,34.72,0.003906550279456444,12.277777777777779,4.86,0.0,1,38.89,0.005998730268759779,29.91590763888889,0.69,Country/Region,10,73,0,0.0039425922004064215,1,0.7076870465517244,50,8,n/a,25,0.0,4,56,5.56,n/a,93,13,43,14,2,13,101,5,29.86,32,12.5,46.24,0.69,13.98,6.94,5.38,17.36,34.41,2.78,9.03,2,7,9.72,0,70.14
ALBANIA,368,1708,151,49.18,0.3193994565217392,121,56,70.65,0.01410709199549033,0.54,32.88,36,58.42,0.003773975043728284,4.641304347826087,2.72,0.27,5,47.01,0.015330088464608323,20.67108777173913,0.0,Country/Region,11,260,1,0.0038087938225645746,0,0.2675232461044931,215,43,n/a,19,0.0,2,173,11.68,n/a,234,16,88,4,1,39,312,28,15.22,79,9.78,37.61,1.36,16.67,2.99,11.97,5.16,33.76,0.54,4.35,2,10,1.09,0,84.78
DOMINICAN REPUBLIC,107,1704,152,67.29,0.7486065420560749,85,43,33.64,0.004101790335645287,0.93,79.44,12,25.23,0.0037651366946797405,15.925233644859814,5.61,2.8,1,22.43,0.0044573898524812245,34.87732803738318,0.0,Country/Region,16,36,3,0.0037998739307084518,0,0.9179251952397551,27,1,n/a,12,0.0,7,24,0.93,n/a,84,21,34,14,5,35,64,8,40.19,7,11.21,40.48,0.93,41.67,14.95,9.52,11.21,8.33,6.54,19.63,1,6,13.08,0,59.81
PARAGUAY,180,1703,153,58.89,0.6893611111111112,106,36,55.56,0.006900208041272444,1.11,58.89,14,32.22,0.003762927107417604,9.46111111111111,5.56,2.78,5,45.56,0.007498412835949724,27.92301,0.0,Country/Region,11,100,5,0.0037976439577444205,0,0.5453353123427993,58,6,n/a,13,0.0,2,82,3.33,n/a,105,16,43,6,5,25,144,15,20.0,22,7.78,40.95,2.78,23.81,6.11,14.29,7.22,20.95,1.11,8.89,2,10,3.33,0,80.0
