Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
THAILAND,15650,169415,47,75.46,0.8780049392971245,6885,5500,78.36,0.48878770965947577,1.05,43.99,3338,63.13,0.48169303465588253,10.825239616613418,8.24,1.73,464,71.32,0.5227904919608852,40.8468421086262,0.45,Country/Region,820,12264,271,0.4844079484935232,71,0.9854851608103323,9880,2928,n/a,1688,0.0,715,11161,18.71,n/a,10106,2562,4023,878,155,2568,10150,1911,35.14,1604,21.33,39.81,2.96,25.41,5.24,18.91,10.79,15.87,4.57,16.37,164,1290,5.61,0,64.86
ROMANIA,19498,168186,48,61.38,0.8952614473279311,5637,5630,82.7,0.6089701445968345,1.1,28.91,3098,64.51,0.47819865257878147,8.625807775156426,7.76,1.89,541,77.31,0.6513334832110761,33.36515703661914,0.59,Country/Region,965,16125,368,0.48089387141239964,116,0.785257958574259,12579,4954,n/a,2261,0.0,666,15074,25.41,n/a,9463,2023,3137,1026,213,2234,13868,2330,28.87,1762,15.89,33.15,2.77,23.61,4.95,24.62,11.6,18.62,3.42,10.38,214,1513,5.26,0,71.13
COLOMBIA,12938,135676,49,57.46,0.8528110372545988,5659,5569,76.88,0.4040853282795079,1.33,43.74,3691,50.91,0.38576385898516374,10.486628536095223,7.5,1.49,419,69.19,0.43219574344983597,31.282492525892717,0.78,Country/Region,580,9947,193,0.3879380976879689,101,0.9546594048035542,6587,1812,n/a,2593,0.0,678,8952,14.01,n/a,6418,2658,2911,879,174,1527,7369,925,43.04,1055,28.53,45.36,3.24,23.79,4.48,14.41,20.04,16.44,5.24,20.54,172,970,6.79,0,56.96
VIETNAM,6578,107407,50,81.86,1.1755996807540288,4472,2165,67.03,0.2054470002645388,1.54,67.98,1151,44.34,0.3053873846665548,16.328215262997873,10.63,1.05,210,57.57,0.21973903233985323,47.006579796290666,0.93,Country/Region,279,4409,69,0.30710860622638986,61,1.4864533639981614,2917,846,n/a,921,0.0,319,3787,12.86,n/a,4517,1011,1721,525,85,1295,4413,941,32.91,560,17.5,38.1,3.19,28.67,4.24,20.83,14.0,12.4,4.85,15.37,101,699,7.98,0,67.09
SERBIA,8619,107041,51,71.17,0.9315875159531268,3646,3595,77.21,0.26919241339009725,1.15,42.3,2355,64.38,0.30434674687955804,12.41919016127161,7.03,1.13,185,70.47,0.2879189297259342,35.377314328808446,0.73,Country/Region,438,6655,97,0.3060621032062994,63,1.130591843383481,5549,1879,n/a,1640,0.0,598,6074,21.8,n/a,6169,1681,2133,617,58,1422,5024,1122,41.71,1492,27.32,34.58,2.15,23.05,5.08,18.19,19.03,24.19,6.94,19.5,99,606,7.16,0,58.29
INDONESIA,20866,102991,52,54.54,0.8035693376785201,4011,8586,86.27,0.65169612458496,0.74,19.22,6569,72.75,0.29283149267918424,4.935828620722707,7.12,0.35,320,80.58,0.6970317191856762,32.94661616984568,0.19,Country/Region,1121,18002,73,0.2944819468364457,39,0.44933747744115765,15179,3597,n/a,1755,0.0,692,16814,17.24,n/a,3607,1429,1388,576,62,872,12280,596,41.15,751,31.48,38.48,1.53,24.18,5.37,16.52,8.41,20.82,3.32,6.85,155,1486,2.76,0,58.85
NIGERIA,7299,97627,53,73.97,0.9808750239758872,3314,2887,80.52,0.22796559059453764,1.11,45.4,1891,57.12,0.27758017822713366,13.375393889573914,7.27,0.99,232,68.19,0.24382414062763588,36.46684090971366,0.7,Country/Region,278,5877,72,0.27914467306659496,51,1.217640686487818,4169,1219,n/a,932,0.0,469,4977,16.7,n/a,3838,1359,1194,486,48,1096,4412,846,39.55,702,25.91,31.11,3.18,28.56,3.81,22.04,12.77,18.29,6.43,18.62,81,531,6.66,0,60.45
SLOVENIA,6479,95110,54,75.04,1.1215613057570615,3336,2620,64.55,0.2023549885548718,1.67,51.49,1257,54.04,0.2704236609870495,14.679734526933169,10.87,3.47,275,59.84,0.2164319231574809,43.353794227504245,0.85,Country/Region,416,4182,225,0.27194782033007103,55,1.3363824777352589,3501,954,n/a,1155,0.0,387,3877,14.72,n/a,4652,1283,2105,672,155,1193,3859,692,40.44,662,19.4,45.25,4.24,25.64,6.42,14.88,17.83,14.23,5.97,19.8,108,704,10.37,0,59.56
NORTHERN IRELAND,5139,94668,55,74.47,1.4386267950963223,2829,3141,54.08,0.16050351692907644,2.04,55.05,656,41.99,0.26916693447925566,18.42148277875073,14.44,4.79,361,46.84,0.17166903119405683,48.20253273010314,1.19,Country/Region,531,2779,246,0.270684010671929,61,1.677015803947745,2158,840,n/a,1268,0.0,1406,2407,16.35,n/a,3847,1364,2269,1593,144,894,1998,518,61.12,166,12.77,58.98,7.02,23.24,10.33,13.47,24.67,4.32,27.36,26.54,105,742,31.0,0,38.88
SLOVAKIA,9700,92946,56,65.75,1.0288350412371134,3806,3441,76.85,0.3029546826643396,1.01,39.24,2237,59.02,0.2642708189896152,9.582061855670103,9.06,3.07,261,73.43,0.32402988958598,37.15491173195876,0.49,Country/Region,470,7454,298,0.26576029974133936,48,0.8723113855362176,5725,1152,n/a,1231,0.0,338,7123,11.88,n/a,4563,1046,1530,473,125,1107,6259,968,35.47,958,23.06,33.53,2.69,24.26,4.85,21.21,12.69,20.99,3.48,10.78,98,879,4.88,0,64.53
UKRAINE,13358,91381,57,60.43,0.6252165443928732,4564,4986,82.0,0.41720295371445865,0.69,34.17,2813,59.38,0.25982109730477937,6.840919299296302,5.11,1.69,351,76.11,0.4462259036174763,27.624692820781558,0.43,Country/Region,865,10953,226,0.2612854985761983,57,0.6227690743594442,7932,2205,n/a,2168,0.0,464,10167,16.51,n/a,5361,1169,1957,957,86,1201,8372,742,37.33,1461,21.06,36.5,2.63,22.4,6.48,13.84,16.23,27.25,3.47,8.75,92,682,7.16,0,62.67
UNITED ARAB EMIRATES,5827,89014,58,76.04,1.1610314226874894,3927,1874,56.89,0.1819914366891863,1.39,67.39,955,45.44,0.25309107096100536,15.276128367942338,10.83,1.85,158,55.67,0.194651769754382,45.513071391796814,0.79,Country/Region,283,3315,108,0.2545175405200394,46,1.39067571290866,2648,142,n/a,691,0.0,288,3244,2.44,n/a,3370,768,1579,478,134,927,3953,548,32.16,316,16.39,46.85,2.71,27.51,4.86,16.26,11.86,9.38,4.94,13.18,81,631,8.2,0,67.84
QATAR,3977,87518,59,81.87,1.5547421423183303,3184,1543,45.81,0.12421141989237924,2.59,80.06,673,43.07,0.24883753508847226,22.006034699522253,16.72,2.21,143,44.83,0.1328522547302518,52.753179406587876,1.53,Country/Region,195,1822,88,0.25024003090786623,61,2.0033386246133658,1713,105,n/a,635,0.0,372,1783,2.64,n/a,2725,885,1503,532,90,660,2434,379,38.8,183,16.92,55.16,3.6,24.22,4.9,13.91,15.97,6.72,9.35,22.25,103,665,13.38,0,61.2
CROATIA,7724,85191,60,67.32,0.9252070170895909,3051,3102,75.28,0.24123937823704736,1.22,39.5,1911,58.0,0.24222123965038098,11.029388917659244,8.18,1.62,237,70.55,0.2580213265115577,36.921987622993264,0.63,Country/Region,386,5815,125,0.2435864447664713,49,1.0040700710659634,4480,1402,n/a,1446,0.0,527,5449,18.15,n/a,4489,1564,1690,568,68,1064,4622,762,40.16,973,24.74,37.65,3.07,23.7,5.0,16.97,18.72,21.68,6.82,20.25,94,632,7.35,0,59.84
TUNISIA,8810,83638,61,73.31,0.7367967650397276,4218,2053,87.98,0.2751578097188487,0.76,47.88,1046,70.47,0.23780563723724998,9.493530079455164,6.73,0.58,157,73.25,0.2942993120878849,38.207921396140755,0.31,Country/Region,335,7751,51,0.23914595517575948,27,0.8642518178213278,6208,1623,n/a,798,0.0,122,6453,18.42,n/a,5634,723,1812,515,54,1641,6757,1305,23.3,876,11.87,32.16,1.78,29.13,3.8,23.16,9.06,15.55,1.38,8.21,67,593,5.85,0,76.7
BANGLADESH,5199,81198,62,75.32,1.2111417387959225,2859,1792,73.59,0.1623774634197837,1.58,54.99,1072,54.61,0.23086805199060506,15.61800346220427,12.08,1.37,161,62.15,0.17367333978943403,45.19535062512022,0.94,Country/Region,209,3826,71,0.23216926837515625,49,1.4217986112626797,2839,625,n/a,629,0.0,256,3231,12.02,n/a,2721,860,1023,350,33,917,3407,454,34.47,327,20.62,37.6,3.1,33.7,4.02,16.69,12.1,12.02,4.92,16.54,82,628,6.73,0,65.53
ALGERIA,6687,80235,63,76.85,0.8770703604007777,3304,1722,89.29,0.20885133638932366,0.96,49.41,951,60.98,0.22812998043629393,11.998654104979812,6.33,0.52,108,77.97,0.2233801929547885,38.090249528936745,0.58,Country/Region,245,5971,35,0.22941576452721324,39,1.092307975521079,4078,1257,n/a,668,0.0,115,5214,18.8,n/a,3949,372,1047,418,60,972,4965,1113,25.75,817,14.22,26.51,1.62,24.61,3.66,28.18,9.99,20.69,1.72,5.56,64,423,6.25,0,74.25
ESTONIA,3406,78119,64,78.92,1.7294748385202583,2050,1550,61.3,0.10637769578914853,2.91,60.19,743,45.07,0.2221136155256789,22.935701702877274,16.56,4.43,176,57.63,0.11377791793091216,50.49688963593658,1.85,Country/Region,233,2088,151,0.2233654902361983,63,2.087971673741935,1535,305,n/a,732,0.0,374,1963,8.95,n/a,2244,753,1203,398,73,564,1856,322,45.51,155,21.81,53.61,5.17,25.13,6.84,14.35,21.49,6.91,10.98,22.11,99,564,11.69,0,54.49
KENYA,3402,68897,65,76.57,1.5552897119341564,2757,1845,48.24,0.1062527660231014,1.85,81.04,944,35.33,0.1958929552205315,20.25191064079953,13.73,2.23,327,37.33,0.113644297357887,47.35089782480894,1.12,Country/Region,213,1641,76,0.19699704528736103,38,1.843650406032165,1202,199,n/a,530,0.0,449,1270,5.85,n/a,2595,1266,1247,361,29,939,1557,261,54.23,148,27.75,48.05,9.61,36.18,6.26,10.06,15.58,5.7,13.2,37.21,63,467,10.61,0,45.77
ETHIOPIA,2955,68406,66,83.86,1.5801032487309645,1817,1655,72.52,0.09229186466733233,1.73,61.49,1176,46.43,0.1944969083532763,23.149238578680205,11.51,1.22,141,58.98,0.09871219832232689,48.93629059221659,1.35,Country/Region,145,2143,36,0.19559313003363307,40,2.107411190079904,1372,437,n/a,566,0.0,195,1743,14.79,n/a,2046,1161,789,193,21,753,1300,312,56.01,192,39.8,38.56,4.77,36.8,4.91,15.25,19.15,9.38,6.6,39.29,51,340,6.53,0,43.99
JORDAN,3114,62998,67,80.67,1.4853296724470135,1629,927,72.54,0.09725782286770657,1.93,52.31,533,48.84,0.1791204899049747,20.230571612074502,10.15,0.93,70,67.73,0.10402361610007647,43.87094746307,1.09,Country/Region,133,2259,29,0.18013004715754197,34,1.841707788880084,1521,383,n/a,316,0.0,127,2109,12.3,n/a,1832,394,567,191,48,476,2187,420,29.77,369,17.12,30.95,2.25,25.98,4.27,22.93,10.15,20.14,4.08,12.65,60,316,6.13,0,70.23
LEBANON,3181,62475,68,73.53,1.4654234517447347,1979,1072,70.01,0.09935039644899633,1.79,62.21,503,49.92,0.17763345831317334,19.640050298648223,11.76,2.07,91,57.75,0.10626176069824768,42.719291826469664,1.63,Country/Region,185,2227,66,0.17863463437200283,52,1.787949164393776,1588,218,n/a,418,0.0,148,1837,6.85,n/a,2136,546,989,293,82,570,2109,363,33.7,214,15.81,46.3,2.86,26.69,5.82,16.99,13.14,10.02,4.65,17.16,57,374,9.21,0,66.3
ICELAND,1892,58889,69,77.22,2.1096082980972515,1333,927,51.64,0.05909177934030213,3.7,70.45,321,40.38,0.16743748261871894,31.12526427061311,17.07,3.38,125,46.99,0.06320253104089424,49.5464789640592,2.33,Country/Region,193,977,64,0.16838119221341136,44,2.8335156681349454,764,117,n/a,400,0.0,250,889,6.18,n/a,1394,465,791,288,58,315,965,149,49.0,139,16.97,56.74,6.61,22.6,10.2,10.69,21.14,9.97,13.21,24.58,70,323,15.22,0,51.0
LUXEMBOURG,2193,58777,70,79.75,1.9406129502963978,1605,1080,52.39,0.06849274423535019,3.06,73.19,321,39.63,0.16711903608280734,26.802097583219336,16.83,2.96,134,49.16,0.0732574791610365,52.44928659370726,1.82,Country/Region,138,1149,65,0.16806095085207218,40,2.4399524058864412,869,40,n/a,541,0.0,163,1078,1.82,n/a,1399,532,754,487,74,349,1113,161,49.25,135,14.64,53.9,6.11,24.95,6.29,11.51,24.67,9.65,7.43,24.26,67,369,22.21,0,50.75
BULGARIA,5592,55986,71,61.16,0.8671261444921317,2418,1844,71.3,0.1746518129339162,1.27,43.24,937,49.89,0.15918346213879667,10.011802575107296,7.89,2.72,242,65.2,0.18680156108915466,32.460296763233195,0.73,Country/Region,275,3987,152,0.16008065049941497,41,0.911433207962334,2790,787,n/a,960,0.0,401,3646,14.07,n/a,3145,767,1218,390,36,589,3748,449,32.98,889,16.76,38.73,4.33,18.73,4.92,14.28,17.17,28.27,7.17,13.72,71,441,6.97,0,67.02
MOROCCO,5541,55868,72,68.89,0.7775001443782711,2179,1803,85.15,0.17305895841681504,0.78,39.33,1207,70.56,0.15884795596703272,10.082656560187692,7.24,0.7,161,78.45,0.18509789878308405,36.43337338025627,0.49,Country/Region,189,4718,39,0.1597432533508612,27,0.9178834624928522,3910,998,n/a,631,0.0,175,4347,18.01,n/a,2625,845,846,246,38,662,3738,588,32.54,529,21.78,32.23,2.91,25.22,3.41,22.4,11.39,20.15,3.16,15.25,43,401,4.44,0,67.46
IRAQ,3464,55330,73,76.88,1.1341507505773674,1975,1426,79.76,0.10818917739683222,1.53,57.02,806,39.52,0.15731827528560036,15.972863741339491,9.58,0.58,132,63.08,0.11571541623977678,40.1674179561201,0.89,Country/Region,148,2763,20,0.15820495109728558,31,1.454103627283949,1369,392,n/a,489,0.0,298,2185,11.32,n/a,1736,400,638,340,53,430,2038,380,41.17,288,23.27,36.75,3.81,24.77,4.27,21.89,14.12,16.59,8.6,11.55,53,332,9.82,0,58.83
LITHUANIA,4346,54785,74,71.08,1.0156302807179016,1976,2079,70.89,0.13573619081022886,1.24,45.47,1238,57.57,0.15576869169567348,12.605844454670962,10.03,3.77,172,66.34,0.14517875259182156,40.136746111366776,0.64,Country/Region,339,3081,164,0.15664663375862625,28,1.147584080309516,2502,622,n/a,754,0.0,249,2883,14.31,n/a,2814,738,1152,330,87,661,2267,559,47.84,442,28.49,40.94,3.96,23.49,7.8,19.86,17.35,15.71,5.73,16.98,54,436,7.59,0,52.16
PHILIPPINES,3617,54157,75,64.39,1.234479789881117,1811,1107,67.54,0.11296774094813572,1.85,50.07,625,47.25,0.15398311647645505,14.972905722974842,10.73,2.1,161,54.88,0.12082640315798862,37.94524384849323,1.11,Country/Region,161,2443,76,0.15485099469683164,40,1.3630715740978638,1709,281,n/a,398,0.0,208,1985,7.77,n/a,2005,565,899,160,27,517,2510,318,30.61,271,17.28,44.84,4.45,25.79,4.45,15.86,11.0,13.52,5.75,15.62,67,388,4.42,0,69.39
PERU,3232,53544,76,62.38,1.2658764542079208,1977,1471,60.49,0.10094325096609749,2.07,61.17,798,42.2,0.1522401903468676,16.566831683168317,9.78,1.7,141,49.44,0.10796542300431829,35.69252336014852,1.14,Country/Region,201,1955,55,0.15309824510307354,37,1.5081760186027549,1364,320,n/a,640,0.0,267,1598,9.9,n/a,2031,829,873,331,19,639,1761,272,45.51,247,24.69,42.98,4.36,31.46,6.22,13.39,19.8,12.16,8.26,25.65,67,316,10.24,0,54.49
GHANA,2584,52600,77,78.44,1.5671189241486068,1671,1216,62.69,0.08070462886645914,1.7,64.67,759,43.11,0.1495561409727558,20.356037151702786,10.41,2.32,122,52.75,0.08631889017424457,45.85863897058824,1.01,Country/Region,112,1620,60,0.15039906791464344,26,1.8531296540651259,1114,244,n/a,359,0.0,271,1363,9.44,n/a,1629,765,612,223,17,619,1368,255,47.06,143,29.37,37.57,4.72,38.0,4.33,15.65,13.89,8.78,10.49,29.61,44,269,8.63,0,52.94
CYPRUS,2821,49454,78,74.97,1.2889947890818858,1737,1148,60.3,0.0881067175047528,2.3,61.57,527,43.89,0.1406112052408111,17.530662885501595,13.79,1.06,137,56.36,0.0942359091259845,47.01168514711095,1.21,Country/Region,161,1701,30,0.14140371681845582,34,1.5959192354797016,1238,144,n/a,614,0.0,293,1590,5.1,n/a,1772,535,866,323,30,467,1673,255,40.69,184,18.68,48.87,4.86,26.35,5.71,14.39,21.77,10.38,10.39,18.96,65,389,11.45,0,59.31
ECUADOR,4361,44082,79,57.81,0.8555463884430177,2429,1403,72.09,0.13620467743290568,1.19,55.7,873,49.58,0.12533714460762396,10.10823205686769,6.86,0.5,105,65.35,0.14567982974066584,32.35313517541848,0.62,Country/Region,131,3144,22,0.1260435686656523,27,0.9202117502122124,2162,303,n/a,752,0.0,237,2850,6.95,n/a,1781,769,786,294,28,497,2958,255,32.17,243,20.02,44.13,2.41,27.91,3.0,14.32,17.24,13.64,5.43,17.63,52,299,6.74,0,67.83
SRI LANKA,2322,43884,80,69.64,1.3280216623600345,1164,918,72.35,0.0725217291903708,1.89,50.13,594,53.88,0.12477417662449458,18.899224806201552,10.21,0.95,108,56.12,0.07756674264109747,40.005938544358315,1.51,Country/Region,85,1680,22,0.1254774276875706,35,1.7205074674510343,1251,351,n/a,391,0.0,202,1303,15.12,n/a,1392,512,599,131,40,414,1404,228,39.53,151,25.58,43.03,4.65,29.74,3.66,16.38,16.84,10.85,8.7,22.05,44,237,5.64,0,60.47
MACAU,2034,43643,81,86.23,1.4688427728613571,713,615,50.05,0.06352678603497597,2.21,35.05,383,50.39,0.12408894791775629,21.456735496558505,16.81,1.82,44,55.7,0.06794606138328695,55.50409557522124,1.18,Country/Region,74,1018,37,0.12478833690111756,24,1.953332691023226,1025,883,n/a,237,0.0,62,1133,43.41,n/a,1532,341,837,114,81,405,1419,193,30.24,97,18.83,54.63,2.16,26.44,3.64,12.6,11.65,6.33,3.05,16.76,45,342,5.6,0,69.76
UGANDA,2075,40227,82,76.77,1.5477088192771085,1723,1233,45.83,0.06480731613695925,1.78,83.04,687,29.45,0.11437632857245338,19.386506024096384,11.76,1.59,156,33.25,0.06931567225679469,46.348816144578315,0.87,Country/Region,139,951,33,0.11502097538027305,18,1.7648675395033862,611,101,n/a,343,0.0,370,690,4.87,n/a,1637,902,738,251,5,646,842,180,59.42,73,33.11,45.08,7.52,39.46,6.7,11.0,16.53,4.46,17.83,43.47,37,244,12.1,0,40.58
TANZANIA,1776,38395,83,77.87,1.6309684684684684,1506,924,47.52,0.05546881612493477,2.14,84.8,519,29.67,0.10916745309218552,21.618806306306308,12.44,1.63,136,34.74,0.059327534423165004,47.28677466216216,1.35,Country/Region,99,844,29,0.1097827416840824,24,1.9680869490039785,527,78,n/a,299,0.0,277,617,4.39,n/a,1385,658,579,170,9,561,852,154,52.03,91,29.22,41.81,7.66,40.51,5.57,11.12,16.84,6.57,15.6,37.05,38,221,9.57,0,47.97
CAMEROON,1568,36828,84,82.78,1.6680413903061226,1098,756,67.67,0.04897246829048295,2.1,70.03,472,44.26,0.10471204486206559,23.487244897959183,11.1,0.83,73,55.87,0.05237926462585738,44.09802684948979,1.47,Country/Region,67,1061,13,0.10530222192320321,23,2.1381818911180916,694,152,n/a,284,0.0,105,876,9.69,n/a,1180,517,421,144,7,403,812,212,48.21,144,30.1,35.68,4.66,34.15,4.27,17.97,18.11,12.2,6.7,32.97,33,174,9.18,0,51.79
NEPAL,1537,36385,85,79.96,1.6407134677944049,1069,854,55.56,0.04800426260361753,1.5,69.55,571,41.12,0.10345247508162965,23.67273910214704,11.0,0.85,106,43.27,0.0513437051849125,43.4105567338972,1.24,Country/Region,77,854,13,0.10403555296719204,19,2.1550685183076563,632,71,n/a,318,0.0,95,665,4.62,n/a,1041,499,392,100,14,341,683,143,55.56,165,37.15,37.66,6.9,32.76,5.01,13.74,20.69,15.85,6.18,32.47,23,169,6.51,0,44.44
KAZAKHSTAN,2913,32765,86,60.97,0.99970710607621,1560,930,68.69,0.09098010212383725,0.96,53.55,495,60.66,0.09315982811734493,11.24785444558874,6.42,1.37,98,62.24,0.09730918230556286,31.369950017164438,0.58,Country/Region,122,2001,40,0.09368489468105118,17,1.0239582715629485,1767,411,n/a,397,0.0,80,1813,14.11,n/a,1262,283,386,215,36,306,1983,253,31.93,317,16.99,30.59,3.36,24.25,4.19,20.05,13.63,25.12,2.75,9.72,28,187,7.38,0,68.07
LATVIA,2788,32371,87,65.49,1.165529662840746,1140,1459,71.88,0.0870760469348638,1.69,40.89,743,57.46,0.09203957869637029,11.610832137733142,12.37,5.2,104,68.26,0.09313353939852703,41.75884469153515,0.68,Country/Region,319,2004,145,0.09255833132062591,19,1.0570022633804153,1602,365,n/a,430,0.0,181,1903,13.09,n/a,1104,491,565,293,23,258,1329,159,52.33,122,26.65,51.18,3.73,23.37,11.44,14.4,15.42,11.05,6.49,17.61,47,345,10.51,0,47.67
OMAN,1533,29364,88,78.21,1.3367665362035226,1034,489,58.9,0.04787933283757038,2.22,67.45,307,40.97,0.08348985786167303,19.1545988258317,11.68,1.04,39,54.99,0.051210084611887356,44.506781996086104,1.7,Country/Region,52,903,16,0.08396042262824316,26,1.7437556647856935,628,61,n/a,144,0.0,59,843,3.98,n/a,947,229,381,91,31,264,1044,173,31.9,129,20.03,40.23,2.54,27.88,3.39,18.27,9.39,13.62,3.85,14.94,34,179,5.94,0,68.1
COSTA RICA,1544,27291,89,61.79,1.269503756476684,866,708,64.31,0.04822288969420004,1.62,56.09,409,40.67,0.0775957536746669,17.675518134715027,8.74,2.59,91,54.27,0.051577541187706515,33.99624870466321,1.17,Country/Region,82,993,40,0.07803309814559951,18,1.6091062598432306,628,100,n/a,331,0.0,75,838,6.48,n/a,883,379,439,126,8,207,836,139,45.85,98,26.49,49.72,5.89,23.44,5.31,15.74,21.44,11.1,4.86,24.55,25,135,8.16,0,54.15
URUGUAY,2000,26677,90,72.5,0.9870443000000001,1202,778,64.1,0.06246488302357519,1.05,60.1,375,48.9,0.07584998427243739,13.3385,7.65,1.6,61,56.1,0.0668102865125732,38.9416849,0.65,Country/Region,137,1282,32,0.0762774892539723,13,1.2142820189675287,978,175,n/a,312,0.0,84,1122,8.75,n/a,1421,421,641,205,13,392,1222,237,38.9,151,18.75,45.11,3.05,27.59,6.85,16.68,15.6,10.63,4.2,21.05,21,153,10.25,0,61.1
BELARUS,2228,25249,91,65.8,0.8610810143626572,1385,891,59.07,0.06958587968826276,1.39,62.16,560,44.48,0.07178979093956485,11.33258527827648,8.75,0.63,70,49.01,0.07442665917500654,33.4394802962298,0.85,Country/Region,103,1316,14,0.07219441189689794,19,1.0316718170579344,991,212,n/a,533,0.0,256,1092,9.52,n/a,1452,417,586,158,7,272,1337,216,39.99,378,25.13,40.36,3.14,18.73,4.62,14.88,23.92,26.03,11.49,18.72,31,195,7.09,0,60.01
PANAMA,675,24639,92,82.67,2.482506518518519,581,354,42.22,0.021081898020456624,3.56,86.07,163,37.93,0.07005539462790361,36.50222222222222,17.04,4.3,30,35.41,0.022548471697993455,51.10670711111111,2.67,Country/Region,105,285,29,0.07045024019674714,18,3.323011740210773,256,19,n/a,118,0.0,66,239,2.81,n/a,588,206,313,56,11,152,321,78,52.44,45,24.15,53.23,4.44,25.85,15.56,13.27,17.48,7.65,9.78,30.52,24,115,8.3,0,47.56
KUWAIT,1602,23613,93,75.16,1.093340074906367,951,499,64.04,0.05003437130188372,1.44,59.36,299,47.5,0.06713819689714225,14.739700374531836,9.99,3.0,21,53.81,0.053515039496571125,40.870844881398256,1.12,Country/Region,84,1026,48,0.06751660058305087,18,1.341841521142779,761,96,n/a,171,0.0,55,862,5.99,n/a,1109,252,497,95,23,275,1103,197,31.15,140,18.66,44.82,1.31,24.8,5.24,17.76,10.67,12.62,3.43,15.73,23,160,5.93,0,68.85
REPUBLIC OF GEORGIA,1124,23362,94,69.75,1.5661710854092528,739,570,50.27,0.03510526425924925,3.02,65.75,296,35.5,0.06642453546398329,20.784697508896798,15.21,1.96,88,40.66,0.037547381020066134,42.4409181494662,2.14,Country/Region,80,565,22,0.06679891681790684,24,1.8921531247690946,399,88,n/a,371,0.0,249,457,7.83,n/a,828,342,467,106,28,171,554,97,50.71,93,26.33,56.4,7.83,20.65,7.12,11.71,33.01,11.23,22.15,30.43,34,171,9.43,0,49.29
PALESTINE,830,23186,95,76.51,1.9602753012048195,522,347,59.4,0.025922926454783703,3.25,62.89,234,40.72,0.06592411947897939,27.934939759036144,14.46,0.24,35,50.24,0.027726268902717875,45.53225783132531,2.17,Country/Region,31,493,2,0.0662956803929453,18,2.5430816846226114,338,33,n/a,174,0.0,123,417,3.98,n/a,570,214,273,47,6,129,483,104,41.81,64,28.19,47.89,4.22,22.63,3.73,18.25,20.96,11.23,14.82,25.78,27,120,5.66,0,58.19
KYRGYZSTAN,311,22339,96,60.45,4.5781395498392286,190,110,56.27,0.00971328931016594,3.86,61.09,52,34.08,0.06351586755114813,71.82958199356914,9.97,2.25,14,42.12,0.010388999552705131,33.910024115755625,4.18,Country/Region,22,175,7,0.06387385509781787,13,6.539068849176802,106,19,n/a,48,0.0,25,131,6.11,n/a,212,50,80,22,9,47,201,41,35.37,44,16.72,37.74,4.5,22.17,7.07,19.34,15.43,20.75,8.04,16.08,12,31,7.07,0,64.63
MOZAMBIQUE,532,22043,97,76.13,2.8243026315789472,477,302,46.43,0.016615658884271,2.63,89.66,173,26.13,0.06267425884909611,41.43421052631579,13.16,1.88,46,32.52,0.01777153621234447,45.215988721804514,2.44,Country/Region,32,247,10,0.06302750292856436,13,3.771999611067239,139,9,n/a,87,0.0,87,173,1.69,n/a,446,206,201,51,1,165,230,51,56.77,29,32.52,45.07,8.65,37.0,6.02,11.43,16.35,6.5,16.35,38.72,14,70,9.59,0,43.23
BENIN,546,21280,98,77.66,2.679758424908425,441,253,54.76,0.017052913065436028,3.85,80.77,164,37.55,0.060504841823198534,38.97435897435897,10.26,1.1,36,45.24,0.01823920821793248,40.45955769230769,2.75,Country/Region,20,299,6,0.060845858654441295,15,3.5480648726131,205,32,n/a,113,0.0,36,247,5.86,n/a,405,155,142,33,3,148,293,61,46.34,54,30.04,35.06,6.59,36.54,3.66,15.06,20.7,13.33,6.59,28.39,21,56,6.04,0,53.66
ARMENIA,1296,20407,99,66.05,1.0506657407407407,754,581,68.06,0.040477244199276716,1.85,58.18,334,38.73,0.05802266480667352,15.746141975308642,10.34,1.47,90,57.72,0.04329306566014743,36.365038503086424,1.23,Country/Region,46,882,19,0.05834969161471727,16,1.4334638129270254,502,108,n/a,432,0.0,278,748,8.33,n/a,957,349,449,111,24,161,715,129,44.83,218,25.77,46.92,6.94,16.82,3.55,13.48,33.33,22.78,21.45,26.93,24,134,8.56,0,55.17
