Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
NEPAL,238,6044,96,84.87,1.0351773109243698,148,50,0.0,0.013547667296614222,0.42,62.18,5,0.0,0.014023596859549594,25.394957983193276,10.92,0.84,4,0.0,0.015545161633757298,45.825297899159665,0.0,Country/Region,23,0,2,0.014183059082156144,0,1.0351300007975774,0,3,n/a,17,0.0,8,0,1.26,n/a,208,12,76,18,24,47,188,52,21.01,33,2.1,36.54,1.68,22.6,9.66,25.0,7.14,15.87,3.36,5.04,1,26,7.56,0,78.99
REPUBLIC OF GEORGIA,435,5637,97,69.89,0.5005836781609195,206,101,0.0,0.024761492748013387,0.23,47.36,8,0.0,0.013079254714970392,12.958620689655172,5.75,0.69,3,0.0,0.02841237525497657,31.58708183908046,0.0,Country/Region,36,0,3,0.013227978829601951,0,0.5282094600706067,0,22,n/a,67,0.0,3,0,5.06,n/a,359,17,121,54,31,84,334,56,23.22,98,1.84,33.7,0.69,23.4,8.28,15.6,15.4,27.3,0.69,3.91,1,25,12.41,0,76.78
BURKINA FASO,184,5402,98,71.74,1.4588978260869567,156,24,0.0,0.01047382681755049,1.63,84.78,6,0.0,0.01253399573714211,29.358695652173914,9.78,1.63,2,0.0,0.012018108153829173,41.193252173913045,0.0,Country/Region,7,0,3,0.012676519715719306,0,1.1966968669120528,0,8,n/a,7,0.0,3,0,4.35,n/a,169,11,80,9,22,56,160,18,13.04,15,3.26,47.34,1.09,33.14,3.8,10.65,3.8,8.88,1.63,5.98,3,18,4.89,0,86.96
BOLIVIA,175,5190,99,81.71,1.033828,149,30,0.0,0.009961520071039868,1.14,85.14,5,0.0,0.012042102531611911,29.65714285714286,10.29,1.71,3,0.0,0.011430265907174485,44.47575200000001,0.0,Country/Region,10,0,3,0.012179033195961348,0,1.2088619453391167,0,0,n/a,11,0.0,0,0,0.0,n/a,146,11,68,12,7,34,145,25,17.14,19,2.86,46.58,1.71,23.29,5.71,17.12,6.29,13.01,0.0,6.29,2,18,6.86,0,82.86
MOLDOVA,338,5109,100,66.86,0.5168923076923078,172,44,0.0,0.019239964480065576,0.3,50.89,2,0.0,0.011854162203083864,15.115384615384615,5.03,0.3,1,0.0,0.02207674215214272,32.56556627218935,0.0,Country/Region,14,0,1,0.011988955799261373,0,0.6161218340795742,0,19,n/a,22,0.0,2,0,5.62,n/a,235,6,76,27,20,81,294,31,13.02,47,0.59,32.34,0.3,34.47,4.14,13.19,6.51,20.0,0.59,1.78,1,17,7.99,0,86.98
MALAWI,180,4564,101,79.44,1.0451205555555556,141,45,0.0,0.010246134930212437,1.11,78.33,6,0.0,0.010589625424716139,25.355555555555554,8.89,2.78,0,0.0,0.011756844933093756,45.80370055555556,0.0,Country/Region,27,0,5,0.010710039981959074,0,1.0335239089513513,0,1,n/a,5,0.0,9,0,0.56,n/a,162,24,67,12,10,52,135,28,25.0,15,3.33,41.36,0.0,32.1,15.0,17.28,2.78,9.26,5.0,13.33,2,16,6.67,0,75.0
GAMBIA,107,4324,102,74.77,1.3990214953271027,90,37,0.0,0.006090757986292948,0.93,84.11,5,0.0,0.010032765192040443,40.41121495327103,11.21,2.8,1,0.0,0.006988791154672398,47.297404672897194,0.0,Country/Region,21,0,3,0.01014684769544063,0,1.647211269043829,0,0,n/a,5,0.0,9,0,0.0,n/a,100,20,52,10,24,39,70,6,34.58,3,4.67,52.0,0.93,39.0,19.63,6.0,4.67,3.0,8.41,18.69,1,12,9.35,0,65.42
SYRIA,219,4214,103,81.74,0.6135141552511415,117,20,0.0,0.012466130831758467,0.0,53.42,8,0.0,0.009777537585397417,19.24200913242009,5.94,0.46,1,0.0,0.014304161335264068,41.826547488584474,0.0,Country/Region,0,0,1,0.00988871789745301,0,0.784328170252181,0,3,n/a,6,0.0,3,0,1.37,n/a,188,7,62,11,15,51,199,47,9.13,28,3.65,32.98,0.46,27.13,0.0,25.0,2.74,14.89,1.37,3.2,0,13,5.02,0,90.87
NEW CALEDONIA,115,4107,104,87.83,1.0219504347826087,96,43,0.0,0.006546141760969056,0.87,83.48,6,0.0,0.009529270731662836,35.71304347826087,11.3,0.0,0,0.0,0.007511317596143233,53.07121304347827,0.0,Country/Region,19,0,0,0.00963762800304687,0,1.4557079696135655,0,1,n/a,22,0.0,3,0,0.87,n/a,97,13,44,18,9,20,72,22,37.39,11,5.22,45.36,0.0,20.62,16.52,22.68,19.13,11.34,2.61,11.3,1,13,15.65,0,62.61
UZBEKISTAN,440,4051,105,63.41,0.3908070454545455,175,55,0.0,0.02504610760718596,0.0,39.77,9,0.0,0.00939933667737184,9.206818181818182,3.86,0.23,1,0.0,0.028738954280895845,26.583855000000003,0.0,Country/Region,20,0,1,0.0095062164695259,0,0.37528133412135806,0,24,n/a,26,0.0,1,0,5.45,n/a,334,12,65,25,9,78,385,72,12.5,119,2.05,19.46,0.23,23.35,4.55,21.56,5.91,35.63,0.23,2.73,0,17,5.68,0,87.5
GABON,113,3935,106,69.03,1.0941460176991151,99,28,0.0,0.006432295817300029,1.77,87.61,5,0.0,0.00913018756491192,34.823008849557525,7.96,0.0,0,0.0,0.007380685985775523,38.6257592920354,0.0,Country/Region,13,0,0,0.009234006864375319,0,1.4194290536756342,0,0,n/a,3,0.0,5,0,0.0,n/a,106,14,49,10,16,38,85,5,24.78,14,4.42,46.23,0.0,35.85,11.5,4.72,2.65,13.21,4.42,12.39,2,9,8.85,0,75.22
JAMAICA,241,3854,107,72.2,0.5174817427385893,100,32,0.0,0.013718436212117763,0.0,41.49,9,0.0,0.008942247236383875,15.991701244813278,4.98,1.24,4,0.0,0.01574110904930886,34.37289211618258,0.0,Country/Region,17,0,3,0.009043929467675344,0,0.6518415873439724,0,11,n/a,3,0.0,1,0,4.56,n/a,184,8,53,2,16,39,209,26,13.28,66,3.73,28.8,1.66,21.2,7.05,14.13,1.24,35.87,0.41,3.32,0,12,0.83,0,86.72
MALTA,139,3805,108,66.91,0.7793568345323741,54,30,0.0,0.007912293084997381,0.72,38.85,3,0.0,0.008828554938879253,27.37410071942446,10.79,0.0,0,0.0,0.009078896920555734,40.27716618705036,0.0,Country/Region,11,0,0,0.008928944375844496,0,1.1158023147068716,0,4,n/a,12,0.0,2,0,2.88,n/a,70,10,20,16,7,17,109,22,21.58,11,2.16,28.57,0.0,24.29,7.91,31.43,8.63,15.71,1.44,7.19,1,15,11.51,0,78.42
COTE IVOIRE,148,3768,109,78.38,1.0570756756756758,103,26,0.0,0.008424599831508003,0.0,69.59,3,0.0,0.008742705653008416,25.45945945945946,12.16,1.35,2,0.0,0.00966673916721042,41.19553648648649,0.0,Country/Region,12,0,2,0.008842118898339567,0,1.037759161012099,0,0,n/a,10,0.0,4,0,0.0,n/a,124,7,49,9,24,27,122,24,17.57,24,2.03,39.52,1.35,21.77,8.11,19.35,6.76,19.35,2.7,4.73,0,18,6.08,0,82.43
NAMIBIA,104,3694,110,90.38,1.0270105769230768,76,35,0.0,0.005919989070789408,0.0,73.08,3,0.0,0.008571007081266744,35.51923076923077,12.5,1.92,2,0.0,0.006792843739120836,49.5608625,0.0,Country/Region,19,0,2,0.008668467943329716,0,1.447807923085208,0,1,n/a,25,0.0,6,0,0.96,n/a,89,3,27,11,2,27,69,19,33.65,16,2.88,30.34,1.92,30.34,18.27,21.35,24.04,17.98,5.77,2.88,0,13,10.58,0,66.35
TRINIDAD & TOBAGO,237,3628,111,70.46,0.7312839662447258,89,31,0.0,0.013490744324779709,0.42,37.55,10,0.0,0.008417870517280927,15.308016877637131,5.49,0.42,2,0.0,0.015479845828573443,30.749186497890296,0.0,Country/Region,14,0,1,0.008513590064537143,0,0.6239737641324237,0,0,n/a,3,0.0,0,0,0.0,n/a,170,14,60,5,18,33,206,28,13.08,49,4.22,35.29,0.84,19.41,5.91,16.47,1.27,28.82,0.0,5.91,1,13,2.11,0,86.92
MALI,155,3379,112,53.55,0.8335806451612904,132,28,0.0,0.008823060634349598,0.65,85.16,2,0.0,0.007840128025879894,21.8,9.68,1.94,0,0.0,0.0101239498034974,34.390954838709675,0.0,Country/Region,19,0,3,0.007929278067274257,0,0.8885950523061137,0,3,n/a,1,0.0,6,0,1.94,n/a,151,10,85,7,26,43,127,14,18.06,9,1.29,56.29,0.0,28.48,12.26,9.27,0.65,5.96,3.87,6.45,1,15,4.52,0,81.94
BOSNIA & HERZEGOVINA,232,3369,113,55.6,0.5037616379310346,104,22,0.0,0.01320612946560714,0.43,44.83,3,0.0,0.007816925516185073,14.52155172413793,4.31,0.43,1,0.0,0.015153266802654173,30.098527155172416,0.0,Country/Region,11,0,1,0.007905811722002656,0,0.5919164685264349,0,5,n/a,5,0.0,0,0,2.16,n/a,136,6,44,7,3,42,210,33,9.48,17,1.29,32.35,0.43,30.88,4.74,24.26,2.16,12.5,0.0,2.59,1,10,3.02,0,90.52
KAZAKHSTAN,288,3289,114,70.83,0.4509826388888889,139,28,0.0,0.016393815888339897,0.35,48.26,5,0.0,0.007631305438626508,11.42013888888889,3.47,0.35,1,0.0,0.01881095189295001,31.29227291666667,0.0,Country/Region,6,0,1,0.007718080959829841,0,0.46549903272088555,0,9,n/a,17,0.0,3,0,3.12,n/a,224,4,52,16,7,41,260,47,9.72,84,1.74,23.21,0.35,18.3,2.08,20.98,5.9,37.5,1.04,1.39,1,10,5.56,0,90.28
MONACO,80,3262,115,92.5,1.1566550000000002,57,15,0.0,0.0045538377467610825,1.25,71.25,0,0.0,0.007568658662450492,40.775,20.0,6.25,1,0.0,0.005225264414708336,59.70824375000001,0.0,Country/Region,12,0,5,0.007654721827596515,0,1.6620395989808157,0,0,n/a,3,0.0,0,0,0.0,n/a,74,3,36,2,5,17,65,13,18.75,8,0.0,48.65,1.25,22.97,15.0,17.57,3.75,10.81,0.0,3.75,1,16,2.5,0,81.25
QATAR,178,3210,116,69.1,0.623382584269663,65,17,0.0,0.01013228898654341,0.0,36.52,5,0.0,0.007448005612037425,18.03370786516854,6.74,0.0,0,0.0,0.011626213322726045,35.900807865168545,0.0,Country/Region,8,0,0,0.007532696832184186,0,0.7350763111799363,0,12,n/a,4,0.0,1,0,6.74,n/a,144,6,44,4,16,40,161,26,9.55,34,2.81,30.56,0.0,27.78,4.49,18.06,2.25,23.61,0.56,3.37,0,12,2.25,0,90.45
CAMBODIA,77,3202,117,84.42,1.0756675324675327,66,16,0.0,0.004383068831257542,2.6,85.71,2,0.0,0.007429443604281568,41.58441558441559,9.09,1.3,0,0.0,0.005029316999156774,45.43369090909091,0.0,Country/Region,8,0,1,0.007513923755966905,0,1.6950323826308686,0,3,n/a,3,0.0,3,0,3.9,n/a,72,6,37,6,26,16,61,12,20.78,7,2.6,51.39,0.0,22.22,10.39,16.67,3.9,9.72,3.9,7.79,2,7,7.79,0,79.22
ZAMBIA,157,3109,118,73.89,0.9142375796178345,107,33,0.0,0.008936906578018624,0.0,68.15,9,0.0,0.007213660264119737,19.802547770700638,6.37,1.91,2,0.0,0.010254581413865108,40.2924770700637,0.0,Country/Region,12,0,3,0.007295686744941008,0,0.8071764207385344,0,1,n/a,4,0.0,8,0,0.64,n/a,141,11,67,10,22,50,124,19,21.02,5,5.73,47.52,1.27,35.46,7.64,13.48,2.55,3.55,5.1,7.01,0,10,6.37,0,78.98
MADAGASCAR,125,3022,119,85.6,0.727312,109,25,0.0,0.007115371479314191,0.0,87.2,4,0.0,0.007011798429774797,24.176,6.4,0.0,0,0.0,0.008164475647981775,39.0440608,0.0,Country/Region,12,0,0,0.007091529541078072,0,0.9854437607592936,0,0,n/a,8,0.0,2,0,0.0,n/a,114,10,44,9,3,27,100,14,20.0,29,3.2,38.6,0.0,23.68,9.6,12.28,6.4,25.44,1.6,8.0,0,8,7.2,0,80.0
MACEDONIA,280,2888,120,47.5,0.4073396428571429,84,21,0.0,0.01593843211366379,0.36,30.0,5,0.0,0.0067008847998642,10.314285714285715,3.93,1.07,1,0.0,0.018288425451479174,25.03511285714286,0.0,Country/Region,8,0,3,0.0067770805144386085,0,0.4204230850360512,0,2,n/a,7,0.0,5,0,0.71,n/a,207,1,115,7,6,47,259,26,7.5,19,1.79,55.56,0.36,22.71,2.86,12.56,2.5,9.18,1.79,0.36,1,11,2.5,0,92.5
AZERBAIJAN,368,2713,121,55.71,0.2727241847826087,97,27,0.0,0.02094765363510098,0.0,26.36,1,0.0,0.006294840880204839,7.372282608695652,2.17,0.0,1,0.0,0.024036216307658346,22.21924347826087,0.0,Country/Region,8,0,0,0.006366419472185575,0,0.30050338762795253,0,21,n/a,19,0.0,0,0,5.71,n/a,250,3,49,17,5,33,341,49,7.34,119,0.27,19.6,0.27,13.2,2.17,19.6,5.16,47.6,0.0,0.82,0,8,4.62,0,92.66
MONGOLIA,91,2712,122,78.02,0.8213725274725275,77,18,0.0,0.0051799904369407325,1.1,84.62,1,0.0,0.006292520629235358,29.802197802197803,9.89,0.0,2,0.0,0.005943738271730731,44.41323076923077,0.0,Country/Region,7,0,0,0.006364072837658415,0,1.2147745649028028,0,0,n/a,7,0.0,0,0,0.0,n/a,75,4,28,8,15,22,73,11,19.78,14,1.1,37.33,2.2,29.33,7.69,14.67,7.69,18.67,0.0,4.4,1,9,8.79,0,80.22
SUDAN,186,2632,123,73.66,0.41081666666666666,102,23,0.0,0.010587672761219517,0.0,54.84,8,0.0,0.006106900551676792,14.150537634408602,2.15,0.54,2,0.0,0.01214873976419688,32.073301075268816,0.0,Country/Region,6,0,1,0.0061763420754856,0,0.5767934738260064,0,31,n/a,5,0.0,3,0,16.67,n/a,156,13,38,7,7,72,163,24,12.37,22,4.3,24.36,1.08,46.15,3.23,15.38,2.69,14.1,1.61,6.99,0,4,3.76,0,87.63
BENIN,118,2595,124,75.42,1.0182245762711866,99,18,0.0,0.006716910676472597,0.0,83.9,5,0.0,0.006021051265805956,21.991525423728813,8.47,4.24,2,0.0,0.007707265011694794,41.73728983050848,0.0,Country/Region,5,0,5,0.006089516597980674,0,0.8964018662472263,0,4,n/a,7,0.0,2,0,3.39,n/a,107,8,33,6,6,43,100,16,15.25,15,4.24,30.84,1.69,40.19,4.24,14.95,5.93,14.02,1.69,6.78,0,10,5.08,0,84.75
LAOS,54,2471,125,85.19,1.253564814814815,48,16,0.0,0.0030738404790637314,1.85,88.89,3,0.0,0.00573334014559018,45.75925925925926,11.11,1.85,0,0.0,0.0035270534799281264,50.951187037037045,0.0,Country/Region,7,0,1,0.0057985339166128115,0,1.865204191512408,0,0,n/a,5,0.0,1,0,0.0,n/a,48,8,25,6,1,10,38,4,29.63,9,5.56,52.08,0.0,20.83,12.96,8.33,9.26,18.75,1.85,14.81,1,6,11.11,0,70.37
MAURITIUS,77,2389,126,80.52,0.9285103896103896,34,10,0.0,0.004383068831257542,1.3,44.16,2,0.0,0.00554307956609265,31.025974025974026,11.69,2.6,0,0.0,0.005029316999156774,43.39508961038961,0.0,Country/Region,5,0,2,0.005606109885385677,0,1.2646572024063538,0,4,n/a,2,0.0,0,0,5.19,n/a,47,4,17,3,7,13,67,4,12.99,13,2.6,36.17,0.0,27.66,6.49,8.51,2.6,27.66,0.0,5.19,1,9,3.9,0,87.01
MOZAMBIQUE,80,2243,127,76.25,0.8968524999999999,61,21,0.0,0.0045538377467610825,0.0,76.25,2,0.0,0.0052043229245482695,28.0375,10.0,2.5,0,0.0,0.005225264414708336,38.834450000000004,0.0,Country/Region,10,0,2,0.00526350124442029,0,1.1428432926161771,0,1,n/a,6,0.0,3,0,1.25,n/a,70,7,16,9,63,27,59,16,26.25,11,2.5,22.86,0.0,38.57,12.5,22.86,7.5,15.71,3.75,8.75,0,8,11.25,0,73.75
GUATEMALA,118,2208,128,69.49,1.08755,95,20,0.0,0.006716910676472597,1.69,80.51,3,0.0,0.005123114140616397,18.71186440677966,10.17,0.85,0,0.0,0.007707265011694794,40.69595169491525,0.0,Country/Region,11,0,1,0.005181369035969683,0,0.7627188133618018,0,0,n/a,5,0.0,0,0,0.0,n/a,109,7,66,6,10,22,98,13,16.95,8,2.54,60.55,0.0,20.18,9.32,11.93,4.24,7.34,0.0,5.93,2,12,5.08,0,83.05
BAHRAIN,175,2151,129,68.0,0.4069251428571429,56,14,0.0,0.009961520071039868,0.0,32.0,1,0.0,0.004990859835355919,12.291428571428572,4.0,0.57,0,0.0,0.011430265907174485,31.705569714285712,0.0,Country/Region,9,0,1,0.005047610867921553,0,0.5010138813919923,0,12,n/a,4,0.0,0,0,6.86,n/a,113,5,27,4,5,21,161,24,8.0,41,0.57,23.89,0.0,18.58,5.14,21.24,2.29,36.28,0.0,2.86,0,7,2.29,0,92.0
NICARAGUA,55,2130,130,83.64,1.2540600000000002,49,13,0.0,0.003130763450898245,3.64,89.09,4,0.0,0.004942134564996796,38.72727272727273,14.55,0.0,0,0.0,0.0035923692851119807,46.86740727272728,0.0,Country/Region,2,0,0,0.0049983315428511884,0,1.578571694255231,0,0,n/a,4,0.0,0,0,0.0,n/a,46,6,25,7,2,10,42,5,23.64,6,7.27,54.35,0.0,21.74,3.64,10.87,7.27,13.04,0.0,10.91,2,8,12.73,0,76.36
NETHERLANDS ANTILLES,53,2115,131,73.58,1.0989377358490566,49,6,0.0,0.0030169175072292174,1.89,92.45,0,0.0,0.004907330800454565,39.905660377358494,9.43,9.43,0,0.0,0.003461737674744272,40.307298113207544,0.0,Country/Region,4,0,5,0.004963132024943786,0,1.6266042371710494,0,0,n/a,4,0.0,0,0,0.0,n/a,51,2,25,2,13,12,47,7,11.32,7,0.0,49.02,0.0,23.53,7.55,13.73,7.55,13.73,0.0,3.77,1,5,3.77,0,88.68
PAPUA NEW GUINEA,90,2089,132,56.67,0.6431722222222223,58,18,0.0,0.0051230674651062185,0.0,64.44,0,0.0,0.004847004275248031,23.211111111111112,4.44,1.11,0,0.0,0.005878422466546878,33.93633222222223,0.0,Country/Region,12,0,1,0.0049021195272376215,0,0.9461136922871924,0,1,n/a,0,0.0,2,0,1.11,n/a,64,7,37,6,71,13,72,9,20.0,5,0.0,57.81,0.0,20.31,13.33,14.06,0.0,7.81,2.22,7.78,0,4,6.67,0,80.0
FIJI,103,2015,133,75.73,0.5669941747572816,49,17,0.0,0.005863066098954894,0.0,47.57,1,0.0,0.0046753057035063585,19.563106796116504,8.74,1.94,0,0.0,0.006727527933936981,37.11131165048544,0.0,Country/Region,6,0,2,0.004728468572227768,0,0.7974165094846437,0,1,n/a,2,0.0,6,0,0.97,n/a,72,7,24,10,6,17,86,22,16.5,9,0.97,33.33,0.0,23.61,5.83,30.56,1.94,12.5,5.83,6.8,0,9,9.71,0,83.5
MYANMAR,77,1940,134,77.92,0.6844623376623377,46,15,0.0,0.004383068831257542,1.3,59.74,0,0.0,0.0045012868807952034,25.194805194805195,3.9,3.9,0,0.0,0.005029316999156774,40.56352857142857,0.0,Country/Region,11,0,3,0.004552470982690755,0,1.0269715247669846,0,0,n/a,5,0.0,1,0,0.0,n/a,42,1,12,4,30,13,62,9,19.48,8,0.0,28.57,0.0,30.95,14.29,21.43,6.49,19.05,1.3,1.3,1,3,5.19,0,80.52
IRAQ,278,1854,135,44.6,0.19437410071942446,40,17,0.0,0.015824586169994763,0.0,14.39,4,0.0,0.004301745297419746,6.669064748201439,1.08,0.0,2,0.0,0.018157793841111467,16.928703597122304,0.0,Country/Region,5,0,0,0.004350660413354979,0,0.2718393549890329,0,67,n/a,9,0.0,1,0,24.1,n/a,102,8,19,6,10,20,261,31,6.12,32,1.44,18.63,0.72,19.61,1.8,30.39,3.24,31.37,0.36,2.88,0,3,2.16,0,93.88
BARBADOS,72,1834,136,80.56,0.9962,42,16,0.0,0.004098453972084974,1.39,58.33,3,0.0,0.004255340278030106,25.47222222222222,9.72,0.0,1,0.0,0.004702737973237502,40.98823055555556,0.0,Country/Region,5,0,0,0.004303727722811775,0,1.038279387060023,0,0,n/a,3,0.0,1,0,0.0,n/a,58,7,24,7,14,15,56,8,22.22,11,4.17,41.38,1.39,25.86,6.94,13.79,4.17,18.97,1.39,9.72,1,7,9.72,0,77.78
LIECHTENSTEIN,39,1822,137,92.31,1.2286846153846154,27,1,0.0,0.0022199959015460277,2.56,69.23,0,0.0,0.00422749726639632,46.717948717948715,20.51,5.13,0,0.0,0.0025473164021703135,52.67270512820513,0.0,Country/Region,1,0,2,0.004275568108485853,0,1.9042815635165125,0,0,n/a,0,0.0,1,0,0.0,n/a,31,0,18,0,38,7,38,4,2.56,2,0.0,58.06,0.0,22.58,2.56,12.9,0.0,6.45,2.56,0.0,1,8,0.0,0,97.44
PARAGUAY,51,1614,138,70.59,1.9067294117647062,38,13,0.0,0.0029030715635601904,3.92,74.51,0,0.0,0.003744885064744051,31.647058823529413,13.73,0.0,1,0.0,0.003331106064376564,43.75736274509804,0.0,Country/Region,7,0,0,0.0037874681268365348,0,1.2899733894783842,0,3,n/a,2,0.0,0,0,5.88,n/a,39,6,24,5,6,7,38,6,25.49,2,0.0,61.54,1.96,17.95,13.73,15.38,3.92,5.13,0.0,11.76,2,7,9.8,0,74.51
HONDURAS,52,1605,139,65.38,1.1577230769230769,46,6,0.0,0.002959994535394704,0.0,88.46,1,0.0,0.0037240028060187124,30.865384615384617,13.46,1.92,0,0.0,0.003396421869560418,43.35546538461539,0.0,Country/Region,3,0,1,0.003766348416092093,0,1.2581113787502756,0,2,n/a,0,0.0,0,0,3.85,n/a,49,2,25,2,1,16,46,4,11.54,4,1.92,51.02,0.0,32.65,5.77,8.16,0.0,8.16,0.0,3.85,0,7,3.85,0,88.46
FRENCH GUIANA,51,1493,140,88.24,0.8214039215686275,37,15,0.0,0.0029030715635601904,1.96,72.55,2,0.0,0.0034641346974367214,29.274509803921568,1.96,1.96,0,0.0,0.003331106064376564,44.22086862745098,0.0,Country/Region,7,0,1,0.0035035253490501525,0,1.1932653472684185,0,0,n/a,4,0.0,0,0,0.0,n/a,47,8,19,6,15,13,36,4,29.41,11,3.92,40.43,0.0,27.66,13.73,8.51,7.84,23.4,0.0,15.69,1,1,11.76,0,70.59
CONGO DEMOCRATIC REPUBLIC,71,1385,141,76.06,0.7991760563380282,55,14,0.0,0.004041531000250461,0.0,77.46,3,0.0,0.0032135475927326583,19.507042253521128,5.63,0.0,0,0.0,0.004637422168053648,39.99460422535211,0.0,Country/Region,9,0,0,0.003250088820116853,0,0.7951312491562007,0,2,n/a,3,0.0,0,0,2.82,n/a,62,6,29,2,5,20,57,7,19.72,6,4.23,46.77,0.0,32.26,12.68,11.29,4.23,9.68,0.0,8.45,0,4,2.82,0,80.28
CONGO PEOPLES REP,52,1380,142,71.15,0.7279307692307693,35,7,0.0,0.002959994535394704,0.0,67.31,5,0.0,0.003201946337885248,26.53846153846154,9.62,1.92,0,0.0,0.003396421869560418,41.62268461538462,0.0,Country/Region,2,0,1,0.003238355647481052,0,1.081740624719863,0,0,n/a,1,0.0,0,0,0.0,n/a,45,5,22,0,0,8,45,3,13.46,12,9.62,48.89,0.0,17.78,3.85,6.67,1.92,26.67,0.0,9.62,0,5,0.0,0,86.54
BERMUDA,22,1353,143,90.91,1.3252954545454545,20,6,0.0,0.0012523053803592979,0.0,90.91,0,0.0,0.0031392995617092324,61.5,27.27,4.55,0,0.0,0.0014369477140447923,60.20450909090909,0.0,Country/Region,4,0,1,0.003174996515247727,0,2.5068163172855957,0,0,n/a,0,0.0,2,0,0.0,n/a,17,3,10,2,0,5,16,0,27.27,2,0.0,58.82,0.0,29.41,18.18,0.0,0.0,11.76,9.09,13.64,0,6,9.09,0,72.73
LIBYA,94,1219,144,70.21,0.5466851063829787,47,4,0.0,0.005350759352444273,0.0,50.0,0,0.0,0.002828385931798636,12.96808510638298,5.32,1.06,1,0.0,0.006139685687282295,34.91878191489362,0.0,Country/Region,1,0,1,0.002860547488608263,0,0.5285952414411246,0,4,n/a,2,0.0,0,0,4.26,n/a,78,0,10,2,4,24,90,26,4.26,18,0.0,12.82,1.06,30.77,1.06,33.33,2.13,23.08,0.0,0.0,0,5,2.13,0,95.74
NIGER,57,1205,145,75.44,0.6063280701754387,45,16,0.0,0.0032446093945672715,0.0,78.95,4,0.0,0.002795902418225887,21.140350877192983,7.02,0.0,4,0.0,0.0037230008954796893,35.03962105263158,0.0,Country/Region,3,0,0,0.00282769460522802,0,0.861706935481142,0,0,n/a,3,0.0,2,0,0.0,n/a,44,8,18,5,0,13,41,6,28.07,7,7.02,40.91,7.02,29.55,5.26,13.64,5.26,15.91,3.51,14.04,0,4,8.77,0,71.93
CHAD,24,1198,146,95.83,1.8374666666666668,23,5,0.0,0.001366151324028325,4.17,95.83,0,0.0,0.0027796606614395123,49.916666666666664,25.0,0.0,0,0.0,0.0015675793244125007,58.727125,0.0,Country/Region,3,0,0,0.002811268163537899,0,2.0346652764960322,0,0,n/a,0,0.0,0,0,0.0,n/a,21,5,14,2,0,3,19,2,20.83,2,0.0,66.67,0.0,14.29,12.5,9.52,0.0,9.52,0.0,20.83,1,6,8.33,0,79.17
ANGOLA,23,1081,147,78.26,1.1851739130434782,20,5,0.0,0.0013092283521938112,4.35,86.96,1,0.0,0.002508191298010111,47.0,8.7,4.35,0,0.0,0.0015022635192286466,40.95089130434783,0.0,Country/Region,2,0,1,0.0025367119238601573,0,1.9157783237792358,0,0,n/a,1,0.0,1,0,0.0,n/a,20,3,9,2,2,7,18,3,21.74,1,4.35,45.0,0.0,35.0,8.7,15.0,4.35,5.0,4.35,13.04,1,2,8.7,0,78.26
KYRGYZSTAN,79,1019,148,60.76,0.5105113924050634,35,10,0.0,0.004496914774926569,1.27,44.3,1,0.0,0.002364335737902223,12.89873417721519,5.06,0.0,0,0.0,0.005159948609524481,26.293640506329112,0.0,Country/Region,4,0,0,0.0023912205831762264,0,0.5257684115084948,0,2,n/a,5,0.0,0,0,2.53,n/a,63,3,21,5,5,11,69,15,12.66,16,1.27,33.33,0.0,17.46,5.06,23.81,6.33,25.4,0.0,3.8,1,4,6.33,0,87.34
ALBANIA,82,987,149,53.66,0.5095158536585367,41,10,0.0,0.00466768369043011,1.22,50.0,0,0.0,0.002290087706878797,12.036585365853659,6.1,0.0,1,0.0,0.005355896025076044,29.31155731707317,0.0,Country/Region,6,0,0,0.0023161282783071007,0,0.4906261560898043,0,7,n/a,4,0.0,0,0,8.54,n/a,66,3,35,3,2,9,72,14,12.2,8,0.0,53.03,1.22,13.64,7.32,21.21,4.88,12.12,0.0,3.66,1,5,3.66,0,87.8
