Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
HUNGARY,11575,206287,46,76.52,1.2723623671706266,6101,5843,66.49,0.3733862536439434,1.68,52.71,1850,52.85,0.5420449910979988,17.821771058315335,11.63,5.94,586,60.22,0.39960878041471626,43.89024315334773,1.0,Country/Region,1038,7696,688,0.5452612109849013,116,1.4517004464092735,6117,1904,n/a,2569,0.0,2666,6970,16.45,n/a,8906,2139,4186,2369,1528,2121,5732,1380,50.48,1219,15.98,47.0,5.06,23.82,8.97,15.5,22.19,13.69,23.03,18.48,194,1346,20.47,0,49.52
THAILAND,13973,195998,47,76.71,0.9620092607170974,6286,4561,77.7,0.4507409176817988,1.09,44.99,2512,61.73,0.5150093518507011,14.02690903886066,9.15,2.35,418,69.15,0.48239598174814946,41.77158425534961,0.6,Country/Region,836,10857,329,0.5180651559750188,84,1.1425839803926403,8625,2500,n/a,1520,0.0,616,9663,17.89,n/a,9505,2307,3798,795,963,2483,9412,1733,32.64,1491,17.98,39.96,2.99,26.12,5.98,18.23,10.88,15.69,4.41,16.51,153,1278,5.69,0,67.36
ROMANIA,19147,174203,48,60.99,0.8992701624275344,5525,4441,83.09,0.6176437666108495,1.2,28.86,2514,65.78,0.4577402530660909,9.098187705645794,7.6,1.57,434,77.05,0.6610202435076088,33.05264998694312,0.47,Country/Region,651,15910,300,0.46045625142254615,90,0.7411072171549868,12594,4784,n/a,1724,0.0,579,14753,24.99,n/a,9731,1484,2992,842,151,2511,14706,1847,23.19,2381,13.13,30.75,2.27,25.8,3.4,18.98,9.0,24.47,3.02,7.75,230,1456,4.4,0,76.81
COLOMBIA,11180,134369,49,58.92,0.8549287745974955,4734,4638,77.2,0.36064434693211983,1.33,42.34,2997,51.1,0.35307141704929057,12.018694096601074,7.54,1.33,379,69.79,0.3859720228973242,31.85103480322004,0.79,Country/Region,549,8631,149,0.3551663636527275,88,0.9790016675784616,5713,1618,n/a,2221,0.0,633,7803,14.47,n/a,5503,2335,2532,713,215,1179,6542,822,41.48,970,26.81,46.01,3.39,21.42,4.91,14.94,19.87,17.63,5.66,20.89,149,843,6.38,0,58.52
SLOVENIA,6434,110305,50,76.22,1.1259968604289712,3256,2449,66.16,0.20754791844018416,1.77,50.61,1222,53.64,0.28984023589981317,17.144078333851414,11.27,3.25,273,61.39,0.22212379206810232,44.032231908610505,1.1,Country/Region,438,4257,209,0.29156000076441824,71,1.3964979175801555,3451,947,n/a,1102,0.0,400,3950,14.72,n/a,4736,1274,2156,516,768,1092,3985,847,38.06,641,18.99,45.52,4.24,23.06,6.81,17.88,17.13,13.53,6.22,19.8,114,725,8.02,0,61.94
SERBIA,8511,106430,51,73.28,0.8679932087886265,3374,3374,78.2,0.2745477671502032,1.01,39.64,2180,65.43,0.27965818690736693,12.504993537774645,7.38,0.92,194,71.41,0.29382897020385745,36.57590791916344,0.58,Country/Region,481,6656,78,0.2813175366606866,49,1.0186139549055881,5569,2015,n/a,1728,0.0,473,6078,23.68,n/a,6263,1615,2266,519,688,1375,5137,1139,39.64,1483,25.61,36.18,2.28,21.95,5.65,18.19,20.3,23.68,5.56,18.98,86,628,6.1,0,60.36
QATAR,3962,103966,52,81.15,1.6666134275618376,3153,1429,46.34,0.12780616301834158,2.42,79.58,576,41.87,0.2731837175609444,26.240787481070168,17.39,1.99,146,45.1,0.13678185641495513,51.83874550731954,1.46,Country/Region,260,1836,79,0.27480465109898466,58,2.137484696428447,1659,117,n/a,593,0.0,377,1787,2.95,n/a,2718,788,1504,447,834,681,2533,366,36.07,167,14.54,55.33,3.69,25.06,6.56,13.47,14.97,6.14,9.52,19.89,96,689,11.28,0,63.93
SLOVAKIA,9497,102265,53,66.62,1.0916232178582712,3570,2992,76.85,0.30635414694224883,1.13,37.59,1698,58.68,0.2687141265064539,10.768137306517847,9.49,2.56,325,74.19,0.32786907884220823,38.58597560282195,0.53,Country/Region,511,7298,243,0.27030853975951435,50,0.8771355935231047,5573,1056,n/a,1192,0.0,368,7046,11.12,n/a,4181,902,1480,458,743,1032,6505,938,31.5,731,17.88,35.4,3.42,24.68,5.38,22.43,12.55,17.48,3.87,9.5,107,901,4.82,0,68.5
NORTHERN IRELAND,4936,101616,54,74.45,1.3925154376012967,2615,2699,56.1,0.15922544691028118,2.07,52.98,518,42.81,0.2670087975268158,20.586709886547812,14.75,4.6,312,47.49,0.17040768381227123,47.89929173419773,1.15,Country/Region,502,2769,227,0.26859309222317324,57,1.6769228958563849,2113,823,n/a,1039,0.0,1186,2344,16.67,n/a,3737,1179,2178,1367,879,865,2237,506,54.68,188,10.49,58.28,6.32,23.15,10.17,13.54,21.05,5.03,24.03,23.89,102,728,27.69,0,45.32
VIETNAM,5659,95235,55,81.45,1.1590919420392296,3699,1898,68.28,0.1825479748916696,1.36,65.36,949,45.15,0.25024191891499664,16.828945043293867,10.2,1.11,194,56.83,0.19536812858461158,46.516640943629625,0.94,Country/Region,288,3864,63,0.25172672746293795,53,1.3708282387876338,2555,806,n/a,771,0.0,274,3216,14.24,n/a,3738,783,1437,467,151,1070,3761,791,33.54,440,16.77,38.44,3.43,28.62,5.09,21.16,13.62,11.77,4.84,13.84,77,577,8.25,0,66.46
UKRAINE,11603,88216,56,60.77,0.590024907351547,4119,3679,81.31,0.37428947741085744,0.6,35.5,2045,56.0,0.23179861520455028,7.602861328966647,5.27,1.35,299,74.56,0.40057543664379724,27.12955265017668,0.32,Country/Region,490,9434,157,0.23317399054833343,37,0.6193030506975888,6498,1739,n/a,1803,0.0,406,8651,14.99,n/a,5265,955,1653,845,674,1348,7924,722,31.71,1542,17.62,31.4,2.58,25.6,4.22,13.71,15.54,29.29,3.5,8.23,70,612,7.28,0,68.29
INDONESIA,12316,87749,57,60.45,0.8438357908411822,3299,4309,83.49,0.39728942547549084,0.89,26.79,2992,65.98,0.23057151407436383,7.124797012016889,7.68,0.74,311,73.43,0.42519064704860865,34.87285545631699,0.27,Country/Region,522,10283,91,0.23193960842279984,33,0.5803615683916259,8126,1977,n/a,1154,0.0,427,9044,16.05,n/a,3094,914,1238,484,77,900,8007,451,34.99,505,24.29,40.01,2.53,29.09,4.24,14.58,9.37,16.32,3.47,7.42,109,946,3.93,0,65.01
UNITED ARAB EMIRATES,5223,87558,58,75.36,1.1812406854298296,3458,1533,59.3,0.16848349052115044,1.28,66.21,718,45.07,0.23006963759499421,16.76392877656519,12.23,2.03,132,56.69,0.180315910160351,45.61766860042122,0.77,Country/Region,284,3097,106,0.2314347540631062,40,1.365532236323847,2354,138,n/a,560,0.0,214,2961,2.64,n/a,2951,645,1420,399,757,758,3690,474,29.35,299,13.75,48.12,2.53,25.69,5.44,16.06,10.72,10.13,4.1,12.35,67,639,7.64,0,70.65
NIGERIA,6145,86864,59,76.03,0.9351801139137511,2728,2556,80.42,0.1982253588459639,1.07,44.39,1568,57.59,0.22824606546576645,14.135720097640357,6.88,0.94,246,66.54,0.21214651884651675,36.85968572823434,0.8,Country/Region,290,4942,58,0.22960036178233467,49,1.151447356657989,3539,1013,n/a,813,0.0,384,4089,16.48,n/a,3470,1210,1228,452,51,932,3589,684,41.59,626,25.52,35.39,4.0,26.86,4.72,19.71,13.23,18.04,6.25,19.69,66,423,7.36,0,58.41
TUNISIA,8072,86367,60,74.55,0.7994675545094152,4000,1684,87.57,0.2603865088046576,0.73,49.55,778,69.36,0.2269401355691869,10.699578790882061,6.83,0.71,133,73.96,0.27867318146933817,38.97283083498514,0.35,Country/Region,320,7069,57,0.22828668316051412,28,0.8715510515924535,5599,1345,n/a,673,0.0,102,5970,16.66,n/a,5151,602,1570,453,94,1604,6388,1104,20.86,873,9.64,30.48,1.65,31.14,3.96,21.43,8.34,16.95,1.26,7.46,59,551,5.61,0,79.14
ESTONIA,3388,84724,61,79.78,1.6355794569067297,1993,1376,61.66,0.10929007579660303,2.3,58.83,606,46.28,0.22262294679638975,25.007083825265642,16.06,5.73,180,58.77,0.11696540371879556,50.052871930342384,1.62,Country/Region,246,2089,194,0.22394387838053187,55,2.036991420984167,1568,316,n/a,691,0.0,324,1991,9.33,n/a,2289,630,1165,344,718,562,2012,365,40.61,197,17.89,50.9,5.31,24.55,7.26,15.95,20.4,8.61,9.56,18.6,78,544,10.15,0,59.39
CROATIA,7145,82098,62,67.71,0.8735837648705389,2762,2651,75.69,0.23048335052146657,1.08,38.66,1547,56.17,0.2157228021114443,11.490272918124562,8.34,1.55,234,71.69,0.246669955599408,36.82641832050385,0.63,Country/Region,374,5408,111,0.21700279173888043,45,0.9359582877608006,4013,1245,n/a,1240,0.0,511,5122,17.42,n/a,4270,1411,1639,496,147,977,4494,866,37.1,788,21.65,38.38,3.28,22.88,5.23,20.28,17.35,18.45,7.15,19.75,77,596,6.94,0,62.9
KENYA,2901,77738,63,83.14,1.7759682523267841,2348,1631,47.85,0.09358043385063324,2.86,80.94,784,37.68,0.20426635472897578,26.79696656325405,15.96,2.24,251,38.12,0.10015249002013751,51.20292933471217,1.65,Country/Region,214,1388,65,0.20547836761184302,48,2.1827891400355326,1093,192,n/a,487,0.0,427,1106,6.62,n/a,2295,1061,1201,382,40,588,1270,366,56.22,140,27.03,52.33,8.65,25.62,7.38,15.95,16.79,6.1,14.72,36.57,83,463,13.17,0,43.78
ALGERIA,6048,77290,64,78.85,0.8657149966931218,2909,1442,89.58,0.19509633365344015,0.78,48.1,701,61.06,0.2030891784841717,12.779431216931217,6.96,0.38,104,76.67,0.20879774548148627,39.10081063161376,0.61,Country/Region,262,5418,23,0.2042942066006245,37,1.0409687085403136,3693,1131,n/a,618,0.0,93,4637,18.7,n/a,3738,311,1063,375,40,999,4606,836,23.84,840,11.59,28.44,1.72,26.73,4.33,22.36,10.22,22.47,1.54,5.14,47,421,6.2,0,76.16
BANGLADESH,4255,69321,65,75.3,1.1991233842538191,2318,1368,75.11,0.13725775457926387,1.41,54.48,716,55.68,0.18214963050460947,16.29165687426557,11.56,1.22,148,63.88,0.14689722338355227,44.179890105757934,1.01,Country/Region,244,3196,52,0.1832304139702664,43,1.3270625842813228,2369,581,n/a,425,0.0,207,2718,13.65,n/a,2205,623,846,260,68,606,2887,458,32.15,295,16.83,38.37,3.48,27.48,5.73,20.77,9.99,13.38,4.86,14.64,60,492,6.11,0,67.85
LEBANON,2880,68057,66,76.42,1.5692356250000001,1746,980,69.24,0.09290301602544769,2.19,60.62,411,48.89,0.17882831181391218,23.630902777777777,11.46,2.78,90,58.99,0.0994274978483268,44.338691770833336,1.53,Country/Region,218,1994,80,0.17988938826004272,44,1.9248924250739947,1408,166,n/a,345,0.0,135,1699,5.76,n/a,1900,514,881,261,65,536,1900,305,34.03,178,14.27,46.37,3.12,28.21,7.57,16.05,11.98,9.37,4.69,17.85,63,330,9.06,0,65.97
LUXEMBOURG,2198,62795,67,79.12,1.8176621474067336,1578,1032,54.23,0.07090306570275486,2.78,71.79,266,42.99,0.16500174618855687,28.569153776160146,16.52,5.05,117,51.0,0.07588251398285498,52.18006769790719,1.77,Country/Region,145,1192,111,0.16598078281131085,39,2.3271454422054125,945,69,n/a,582,0.0,146,1121,3.14,n/a,1418,473,832,504,791,324,1166,156,46.95,106,12.1,58.67,5.32,22.85,6.6,11.0,26.48,7.48,6.64,21.52,61,363,22.93,0,53.05
MOROCCO,5320,62051,68,70.36,0.8908659398496241,2077,1465,84.02,0.1716125157136742,0.86,39.04,928,68.97,0.1630467927820072,11.663721804511278,7.78,0.55,139,77.61,0.18366468352538146,38.27502565789474,0.51,Country/Region,181,4470,29,0.16401422970339438,27,0.9500868401349095,3669,946,n/a,603,0.0,193,4129,17.78,n/a,2473,725,877,217,59,626,3855,489,27.54,481,17.44,35.46,2.61,25.31,3.4,19.77,11.33,19.45,3.63,13.63,46,414,4.08,0,72.46
PHILIPPINES,3043,57844,69,68.12,1.4059805126519884,1510,915,67.24,0.09816106866855463,2.37,49.62,475,48.54,0.1519923721081437,19.008872822872167,11.24,3.52,108,52.35,0.10505481803904809,40.185636575747615,1.38,Country/Region,161,2046,107,0.1528942177074204,42,1.5483976913632937,1477,257,n/a,302,0.0,126,1593,8.45,n/a,1876,446,811,171,41,531,2128,285,30.07,249,15.61,43.23,3.55,28.3,5.29,15.19,9.92,13.27,4.14,14.66,72,342,5.62,0,69.93
PERU,2677,56825,70,65.75,1.3412502428091149,1653,1234,57.94,0.08635464371532064,2.24,61.75,650,40.23,0.14931482167632365,21.227119910347405,10.72,2.65,137,50.58,0.09241924018748988,38.265247441165485,1.61,Country/Region,163,1551,71,0.15020078005020684,43,1.7290885035500754,1077,246,n/a,532,0.0,252,1354,9.19,n/a,1619,724,791,284,27,387,1443,242,46.1,199,24.28,48.86,5.12,23.9,6.09,14.95,19.87,12.29,9.41,27.05,60,287,10.61,0,53.9
LITHUANIA,4028,55897,71,71.08,0.9562997517378352,1692,1634,73.76,0.12993519046892477,1.09,42.01,937,56.68,0.14687638516922946,13.877110228401191,8.42,3.48,177,68.42,0.13906040324064595,39.08718366434955,0.79,Country/Region,245,2971,140,0.14774787509839704,32,1.1303818822227099,2283,552,n/a,660,0.0,234,2756,13.7,n/a,2739,611,981,275,79,650,2394,610,40.57,498,23.26,35.82,4.39,23.73,6.08,22.27,16.39,18.18,5.81,15.17,44,339,6.83,0,59.43
ICELAND,1959,54538,72,77.9,1.7696022970903522,1384,854,54.98,0.06319340569230973,2.81,70.65,325,40.33,0.1433054420516206,27.83971413986728,14.4,3.32,94,49.77,0.06763141259891396,48.652563603879535,1.99,Country/Region,162,1077,65,0.144155743816598,39,2.267727787126688,790,142,n/a,393,0.0,217,975,7.25,n/a,1440,404,744,273,71,386,1105,173,43.59,137,16.59,51.67,4.8,26.81,8.27,12.01,20.06,9.51,11.08,20.62,55,282,13.94,0,56.41
BULGARIA,5078,53431,73,63.02,0.8972586845214653,2305,1650,70.13,0.16380608172820255,1.12,45.39,869,47.72,0.14039666057171402,10.522055927530523,8.01,3.37,167,62.72,0.17531001183118178,32.915808310358415,0.59,Country/Region,274,3561,171,0.14122970310360936,30,0.8570906470046032,2423,676,n/a,873,0.0,334,3185,13.31,n/a,2959,616,1197,340,41,610,3428,492,32.49,660,17.11,40.45,3.29,20.62,5.4,16.63,17.19,22.3,6.58,12.13,57,407,6.7,0,67.51
ETHIOPIA,2121,46183,74,88.31,1.3807274870344177,1340,1206,70.82,0.06841920034374116,1.51,63.18,832,45.78,0.12135163061113342,21.774163130598772,11.13,0.99,117,60.21,0.07322420935288235,51.21930674210278,0.94,Country/Region,126,1502,21,0.12207166960068107,20,1.7736487711264868,971,330,n/a,417,0.0,162,1277,15.56,n/a,1469,855,630,131,17,461,915,223,56.86,155,39.23,42.89,5.52,31.38,5.94,15.18,19.66,10.55,7.64,40.31,32,236,6.18,0,43.14
GHANA,2183,44873,75,84.43,1.4346653687585893,1365,1115,66.06,0.07041919582762234,1.6,62.53,689,43.52,0.1179094411453,20.55565735226752,11.13,1.33,100,54.1,0.0753646624315616,47.977550847457636,1.1,Country/Region,127,1442,29,0.11860905592948406,24,1.6743934627417223,950,250,n/a,352,0.0,266,1181,11.45,n/a,1368,716,612,199,33,446,1068,213,51.08,97,31.56,44.74,4.58,32.6,5.82,15.57,16.12,7.09,12.19,32.8,35,243,9.12,0,48.92
CYPRUS,2501,44503,76,76.41,1.2738992003198721,1557,889,60.7,0.08067723718043217,1.4,62.26,370,44.66,0.11693721969311804,17.79408236705318,13.27,0.72,106,56.94,0.08634311531898102,47.91812834866054,0.84,Country/Region,126,1518,18,0.1176310658086116,21,1.4494450204286435,1117,151,n/a,455,0.0,235,1424,6.04,n/a,1556,460,750,287,649,390,1612,224,35.55,192,14.79,48.2,4.24,25.06,5.04,14.4,18.19,12.34,9.4,18.39,35,332,11.48,0,64.45
JORDAN,2726,44443,77,80.04,1.156712289068232,1490,767,73.55,0.08793528530742027,1.28,54.66,408,46.85,0.11677956216033178,16.303374908290536,8.66,0.7,73,68.71,0.09411088858838154,42.228386793837124,0.59,Country/Region,130,2005,19,0.1174724728160377,16,1.3280170952089643,1277,276,n/a,227,0.0,88,1873,10.12,n/a,1631,293,504,156,38,434,1959,339,28.14,354,14.97,30.9,2.68,26.61,4.77,20.78,8.33,21.7,3.23,10.75,35,236,5.72,0,71.86
UGANDA,1714,42544,78,82.32,1.6394369311551926,1386,1077,48.48,0.05529019773181157,2.57,80.86,551,31.51,0.11178970124764652,24.82147024504084,14.24,2.16,139,37.46,0.0591731705944556,49.48188430571763,1.58,Country/Region,154,831,37,0.11245300460107346,27,2.0218719743034597,540,79,n/a,305,0.0,320,642,4.61,n/a,1386,709,734,233,23,367,637,198,62.84,87,32.15,52.96,8.11,26.48,8.98,14.29,17.79,6.28,18.67,41.37,44,244,13.59,0,37.16
MACAU,1906,40888,79,82.53,1.272941762854145,721,508,49.95,0.061483732133508086,1.94,37.83,276,48.01,0.10743835334274567,21.452256033578173,15.95,1.68,31,53.57,0.06580167045101072,53.12242492130115,1.0,Country/Region,100,952,32,0.10807583800603357,19,1.747427321253856,915,792,n/a,208,0.0,52,1021,41.55,n/a,1435,281,717,101,721,407,1398,210,26.65,101,14.48,49.97,1.63,28.36,5.25,14.63,10.91,7.04,2.73,14.74,37,304,5.3,0,73.35
IRAQ,2528,39162,80,76.38,0.9630870253164557,1500,853,79.07,0.08154820295567074,1.27,59.34,459,38.33,0.10290307164959415,15.49129746835443,9.34,0.63,85,62.06,0.08727524811130909,39.90114881329114,0.51,Country/Region,97,1999,16,0.10351364625299077,13,1.2618680476077666,969,271,n/a,283,0.0,206,1569,10.72,n/a,1332,272,452,212,26,341,1675,314,33.74,225,18.16,33.93,3.36,25.6,3.84,23.57,11.19,16.89,8.15,10.76,32,236,8.39,0,66.26
TANZANIA,1451,39152,81,86.97,1.693066368022054,1209,876,48.1,0.04680634592115437,2.21,83.32,499,29.57,0.10287679539412978,26.98277050310131,13.78,1.17,113,38.46,0.05009350672844521,51.827545968297734,1.52,Country/Region,98,698,17,0.10348721408756179,22,2.19792409275927,429,55,n/a,264,0.0,280,558,3.79,n/a,1118,614,587,166,25,307,575,157,60.37,67,34.39,52.5,7.79,27.46,6.75,14.04,18.19,5.99,19.3,42.32,32,200,11.44,0,39.63
SRI LANKA,1974,38061,82,74.97,1.4027063323201623,987,850,71.73,0.06367727556744227,1.67,50.0,495,54.76,0.10001005592296622,19.28115501519757,11.25,0.91,157,59.37,0.06814926415020732,42.8975798378926,1.01,Country/Region,100,1416,18,0.10060346483925953,20,1.5705768664214121,1081,309,n/a,320,0.0,183,1172,15.65,n/a,1130,397,463,98,40,313,1124,207,43.06,147,25.08,40.97,7.95,27.7,5.07,18.32,16.21,13.01,9.27,20.11,33,222,4.96,0,56.94
CAMEROON,1362,33900,83,82.23,1.5157198972099852,942,635,70.19,0.043935384662034636,1.98,69.16,381,45.23,0.08907650602423885,24.889867841409693,9.1,1.25,51,58.96,0.047020920857437885,42.726556828193836,1.47,Country/Region,80,956,17,0.08960504080425889,20,2.0274434083016346,616,120,n/a,237,0.0,89,803,8.81,n/a,998,421,423,123,11,290,727,171,46.62,114,27.97,42.38,3.74,29.06,5.87,17.13,17.4,11.42,6.53,30.91,27,124,9.03,0,53.38
ECUADOR,3207,33015,84,58.75,0.7675029934518243,1908,1020,73.25,0.10345137930333706,1.12,59.49,610,45.24,0.08675105741564146,10.29466791393826,7.33,0.37,104,65.26,0.11071666166652225,32.31024290614282,0.5,Country/Region,122,2349,12,0.08726579416379374,16,0.838568398022733,1451,189,n/a,476,0.0,126,2093,5.89,n/a,1386,575,610,184,22,331,2187,226,31.81,219,19.02,44.01,3.24,23.88,3.8,16.31,14.84,15.8,3.93,17.93,36,235,5.74,0,68.19
PANAMA,610,32027,85,85.08,3.067792459016393,532,327,39.18,0.019677374922056626,4.1,87.21,131,38.52,0.08415496337576099,52.50327868852459,16.39,1.64,26,32.13,0.021059296419263664,52.93656245901639,3.44,Country/Region,104,239,10,0.08465429621941002,21,4.2767373040918475,235,17,n/a,99,0.0,60,196,2.79,n/a,522,185,302,66,4,119,283,65,53.61,36,21.48,57.85,4.26,22.8,17.05,12.45,16.23,6.9,9.84,30.33,25,100,10.82,0,46.39
URUGUAY,1858,29501,86,73.09,1.1307958557588806,1077,661,64.96,0.05993534853308396,1.35,57.97,298,47.58,0.0775175812454593,15.877825618945103,8.93,1.08,82,61.36,0.06414454548687194,39.764373250807324,0.59,Country/Region,131,1207,20,0.07797753123204842,11,1.2933533072335444,884,136,n/a,261,0.0,68,1140,7.32,n/a,1242,335,548,150,38,327,1197,174,35.58,193,16.04,44.12,4.41,26.33,7.05,14.01,14.05,15.54,3.66,18.03,25,166,8.07,0,64.42
MALAWI,749,29186,87,81.58,2.4131636849132176,659,490,40.05,0.024161235764951498,3.34,87.98,240,29.11,0.07668987919833141,38.966622162883844,16.29,1.87,68,30.31,0.025858054127915545,51.001754339118825,2.4,Country/Region,64,300,14,0.0771449180210354,18,3.1740876147394097,218,18,n/a,181,0.0,212,227,2.4,n/a,619,340,356,118,19,127,259,81,65.42,55,32.04,57.51,9.08,20.52,8.54,13.09,24.17,8.89,28.3,45.39,25,122,15.75,0,34.58
COSTA RICA,1469,28550,88,59.9,1.3144345813478557,758,625,69.57,0.04738698977131342,1.16,51.6,364,39.69,0.07501870935079703,19.43498978897209,7.9,1.91,52,62.97,0.050714928589997245,31.618670115724985,0.82,Country/Region,82,1022,28,0.07546383229975197,12,1.5831077203433372,583,92,n/a,261,0.0,60,925,6.26,n/a,749,393,394,127,617,145,844,103,42.55,107,24.78,52.6,3.54,19.36,5.58,13.75,17.77,14.29,4.08,26.75,17,116,8.65,0,57.45
LATVIA,2531,26182,89,63.85,0.912519992097985,950,886,75.78,0.08164497693069725,0.63,37.53,451,56.03,0.0687964920568325,10.344527854602923,9.21,4.74,75,70.8,0.08737881842156775,38.742250296325565,0.32,Country/Region,90,1918,120,0.06920469552616833,8,0.8426298180625251,1418,342,n/a,328,0.0,93,1792,13.51,n/a,1076,368,449,270,632,285,1645,217,35.01,125,17.82,41.73,2.96,26.49,3.56,20.17,12.96,11.62,3.67,14.54,16,233,10.67,0,64.99
REPUBLIC OF GEORGIA,1154,24682,90,67.68,1.3940660311958406,693,569,54.77,0.03722572239353008,2.86,60.05,324,35.18,0.06485505373717591,21.388214904679376,14.04,1.65,89,43.15,0.0398400460128365,39.98551715771231,1.91,Country/Region,60,632,19,0.0652398707118206,22,1.7422107501786956,406,108,n/a,396,0.0,259,498,9.36,n/a,835,345,458,96,18,167,585,109,49.31,101,28.08,54.85,7.71,20.0,5.2,13.05,34.32,12.1,22.44,29.9,33,162,8.32,0,50.69
OMAN,1470,24395,91,78.03,1.132281292517007,988,473,59.8,0.04741924776298892,1.84,67.21,271,42.38,0.06410092520534828,16.595238095238095,11.56,1.02,42,55.78,0.050749452026750144,43.58212897959184,0.95,Country/Region,72,879,15,0.06448126756400874,14,1.351791271041198,623,55,n/a,138,0.0,64,820,3.74,n/a,908,212,359,88,14,251,997,162,32.18,136,18.44,39.54,2.86,27.64,4.9,17.84,9.39,14.98,4.35,14.42,27,170,5.99,0,67.82
VENEZUELA,2030,22747,92,56.06,0.7062988669950739,980,543,74.09,0.06548372310127042,0.89,48.28,298,42.81,0.05977059830481891,11.205418719211822,5.32,2.02,46,68.62,0.07008257660836924,26.03546024630542,0.59,Country/Region,85,1504,41,0.060125246701312016,12,0.9127550400942205,869,114,n/a,263,0.0,47,1393,5.62,n/a,986,225,322,114,611,225,1487,163,26.75,276,14.68,32.66,2.27,22.82,4.19,16.53,12.96,27.99,2.32,11.08,18,108,5.62,0,73.25
BELARUS,2012,22511,93,65.01,0.7740109343936382,1153,761,60.98,0.06490307925111137,1.34,57.31,443,45.83,0.059150478675859604,11.188369781312128,8.5,0.89,90,50.7,0.0694611547468172,33.15422370775348,0.84,Country/Region,75,1227,18,0.05950144759718797,17,0.9113662919906338,922,236,n/a,519,0.0,264,1020,11.73,n/a,1387,387,570,153,12,298,1251,155,37.82,364,22.02,41.1,4.47,21.49,3.73,11.18,25.8,26.24,13.12,19.23,27,171,7.6,0,62.18
KUWAIT,1477,22380,94,77.05,1.218531144211239,831,453,66.01,0.047645053704717444,1.35,56.26,227,45.57,0.058806259729276264,15.152335815842925,10.83,1.69,28,58.43,0.050991116084020384,41.943034597156405,0.34,Country/Region,89,975,25,0.05915518623006826,5,1.2342573920418045,673,97,n/a,150,0.0,56,863,6.57,n/a,1016,225,446,109,33,269,1024,171,30.67,130,15.37,43.9,1.9,26.48,6.03,16.83,10.16,12.8,3.79,15.23,20,160,7.38,0,69.33
NEPAL,1319,22236,95,79.53,1.2860335102350267,900,721,58.07,0.04254829101998802,1.59,68.23,455,42.68,0.058427881650589236,16.85822592873389,11.6,0.53,93,45.11,0.04553641307706356,44.34878233510236,1.14,Country/Region,92,766,7,0.05877456304789089,15,1.3732133594541183,563,77,n/a,240,0.0,84,595,5.84,n/a,901,421,392,81,14,281,598,121,54.66,107,34.5,43.51,7.05,31.19,6.97,13.43,18.2,11.88,6.37,31.92,21,153,6.14,0,45.34
ZAMBIA,631,21146,96,77.65,2.134345641838352,533,379,41.84,0.02035479274724218,2.38,84.47,172,28.37,0.05556376980497211,33.51188589540412,13.47,3.01,45,32.17,0.02178428859107438,47.227293977813,1.9,Country/Region,61,264,19,0.05589345701613153,12,2.7297634760982916,179,9,n/a,116,0.0,131,203,1.43,n/a,494,248,295,101,4,111,252,69,60.06,19,27.26,59.72,7.13,22.47,9.67,13.97,18.38,3.85,20.76,39.3,15,85,16.01,0,39.94
ZIMBABWE,775,20845,97,85.42,1.8059478709677421,570,378,56.9,0.024999943548514564,1.94,73.55,189,36.13,0.05477285451549436,26.89677419354839,11.61,1.42,46,49.81,0.02675566348349072,47.17429780645162,1.55,Country/Region,37,441,11,0.05509784883671908,12,2.1909191278453437,280,36,n/a,126,0.0,99,386,4.65,n/a,567,239,264,106,6,124,397,105,48.77,74,24.39,46.56,5.94,21.87,4.77,18.52,16.26,13.05,12.77,30.84,15,90,13.68,0,51.23
COTE IVOIRE,424,20512,98,78.07,2.9095971698113208,308,195,54.72,0.013677388470413132,3.54,72.64,107,34.91,0.05389785520853059,48.37735849056604,11.79,3.77,22,41.04,0.014637937183225891,41.205603773584905,3.3,Country/Region,32,232,16,0.05421765772793388,14,3.940653972439418,148,0,n/a,57,0.0,50,174,0.0,n/a,318,126,153,34,4,82,229,37,45.99,46,25.24,48.11,5.19,25.79,7.55,11.64,13.44,14.47,11.79,29.72,15,50,8.02,0,54.01
