Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
NORTHERN IRELAND,3431,95606,47,73.56,1.194176858058875,1260,769,61.15,0.15930139536136254,1.34,36.72,84,48.15,0.20785520306428915,27.86534538035558,12.15,1.46,33,61.61,0.1784724093411138,45.933605392013995,0.0,Country/Region,305,2098,50,0.21016857495523758,0,1.3047921055103515,1652,641,n/a,310,0.0,106,2114,18.68,n/a,2286,273,1139,347,737,621,2662,343,22.41,183,2.45,49.83,0.96,27.17,8.89,15.0,9.04,8.01,3.09,7.96,46,417,10.11,0,77.59
SLOVENIA,4604,93033,48,74.57,0.8017750217202433,1630,734,67.9,0.2137638077072903,0.98,35.4,136,58.17,0.20226129224818534,20.206993918331886,8.28,1.24,48,71.83,0.23948906225779298,40.41366700695048,0.0,Country/Region,250,3126,57,0.20451240543282448,0,0.9461905381342408,2678,698,n/a,346,0.0,44,3307,15.16,n/a,2905,204,1129,300,436,757,3870,589,15.94,430,2.95,38.86,1.04,26.06,5.43,20.28,7.52,14.8,0.96,4.43,45,381,6.52,0,84.06
PAKISTAN,4582,89198,49,78.63,0.7354426233085989,1406,642,81.6,0.2127423472881851,0.83,30.69,275,67.46,0.19392369101236806,19.467044958533393,7.66,0.46,40,78.04,0.23834467490556205,39.54109731558272,0.0,Country/Region,157,3739,21,0.1960820089623798,0,0.9115424995742626,3091,925,n/a,177,0.0,35,3576,20.19,n/a,2754,297,662,170,373,602,3940,560,14.01,930,6.0,24.04,0.87,21.86,3.43,20.33,3.86,33.77,0.76,6.48,38,351,3.71,0,85.99
UKRAINE,7993,80668,50,63.37,0.4239190416614538,2674,1035,73.85,0.37111514226854286,0.36,33.45,180,57.16,0.175378778746,10.09233078944076,3.19,1.34,113,74.78,0.415776732108284,26.216929075441016,0.0,Country/Region,246,5903,107,0.17733069686514555,0,0.47257241424844376,4569,934,n/a,587,0.0,37,5977,11.69,n/a,4216,152,1190,496,432,812,6958,738,12.95,1476,2.25,28.23,1.41,19.26,3.08,17.5,7.34,35.01,0.46,1.9,29,255,6.21,0,87.05
SLOVAKIA,4334,72930,51,73.58,0.7227405168435626,1927,800,65.78,0.20122770256372638,0.76,44.46,266,53.11,0.15855573875571205,16.82741116751269,6.35,2.54,57,65.9,0.2254443083895037,36.356029349330875,0.0,Country/Region,182,2851,110,0.16032042101421956,0,0.7879419023108877,2302,519,n/a,326,0.0,40,2856,11.98,n/a,2742,206,884,295,570,567,3534,679,18.46,612,6.14,32.24,1.32,20.68,4.2,24.76,7.52,22.32,0.92,4.75,33,275,6.81,0,81.54
COLOMBIA,4438,67479,52,56.29,0.5795235691753042,1490,614,78.59,0.20605642454495102,1.17,33.57,228,45.88,0.14670482237072116,15.204821991888238,5.41,0.81,65,73.66,0.23085413950914105,27.51594067147364,0.0,Country/Region,114,3488,36,0.14833760715231759,0,0.7119643209120987,2036,521,n/a,257,0.0,88,3269,11.74,n/a,1740,291,668,207,333,374,3824,439,13.84,259,5.14,38.39,1.46,21.49,2.57,25.23,5.79,14.89,1.98,6.56,52,240,4.66,0,86.16
CROATIA,5302,65219,53,63.11,0.6122720294228593,1197,627,76.67,0.2461719610043556,0.72,22.58,143,61.9,0.1417913989566541,12.300829875518673,4.96,1.7,29,77.86,0.27579735188766696,30.70610537533006,0.0,Country/Region,171,4065,90,0.14336949867169047,0,0.5759851706025341,3282,947,n/a,261,0.0,96,4128,17.86,n/a,2678,186,749,284,243,788,4675,593,11.83,548,2.7,27.97,0.55,29.42,3.23,22.14,4.92,20.46,1.81,3.51,38,263,5.36,0,88.17
SERBIA,4681,65192,54,67.51,0.5929463362529374,1388,1186,77.7,0.2173389191741585,0.6,29.65,703,65.56,0.1417326987654241,13.926938688314463,5.19,0.77,31,69.69,0.24349441799060145,31.4584466994232,0.0,Country/Region,208,3637,36,0.1433101451632936,0,0.6521275586718572,3069,722,n/a,829,0.0,39,3262,15.42,n/a,2874,329,957,244,343,840,3495,641,25.34,436,15.02,33.3,0.66,29.23,4.44,22.3,17.71,15.17,0.83,7.03,28,243,5.21,0,74.66
BULGARIA,3562,57035,55,70.38,0.6446505895564291,1578,513,67.46,0.16538372785694352,0.84,44.3,108,52.7,0.12399871877049275,16.012071869736104,5.36,1.57,31,65.55,0.18528671584758008,32.8379240033689,0.0,Country/Region,149,2403,56,0.1253787907931717,0,0.7497637184581503,1877,458,n/a,272,0.0,47,2335,12.86,n/a,2193,131,722,225,335,547,3049,427,14.4,497,3.03,32.92,0.87,24.94,4.18,19.47,7.64,22.66,1.32,3.68,30,191,6.32,0,85.6
TUNISIA,3247,53778,56,73.45,0.604724360948568,1345,363,85.99,0.15075827185611895,0.31,41.42,116,68.74,0.11691773644322888,16.56236526024022,5.51,0.99,22,73.33,0.1689011696679092,36.737553279950724,0.0,Country/Region,134,2792,32,0.11821899905803783,0,0.7755311533075486,2232,518,n/a,120,0.0,7,2381,15.95,n/a,2243,97,589,91,203,616,2884,481,11.18,557,3.57,26.26,0.68,27.46,4.13,21.44,3.7,24.83,0.22,2.99,10,179,2.8,0,88.82
SAUDI ARABIA,2873,49566,57,78.45,0.7081355377654021,1104,412,60.32,0.13339344473133039,0.8,38.43,117,45.95,0.10776050661134819,17.25234946049426,7.14,1.39,25,69.3,0.14944658467998248,38.72971225200139,0.0,Country/Region,150,1733,40,0.10895985174812568,0,0.807839596828691,1320,214,n/a,91,0.0,39,1991,7.45,n/a,2027,133,519,120,352,510,2461,432,14.34,566,4.07,25.6,0.87,25.16,5.22,21.31,3.17,27.92,1.36,4.63,23,205,4.18,0,85.66
ESTONIA,1729,47688,58,77.1,1.0777227299016774,729,337,65.36,0.08027750293785946,1.74,42.16,104,53.85,0.10367758219912789,27.58126084441874,11.39,1.91,31,66.4,0.08993844236397136,45.3220043956044,0.0,Country/Region,96,1130,33,0.10483148549740988,0,1.291489874559025,931,205,n/a,127,0.0,30,1148,11.86,n/a,1089,121,464,106,289,333,1392,187,19.49,105,6.02,42.61,1.79,30.58,5.55,17.17,7.35,9.64,1.74,7.0,30,197,6.13,0,80.51
NIGERIA,3015,44874,59,79.14,0.5595484908789387,689,391,77.01,0.139986507436464,0.56,22.85,160,61.03,0.09755971782426741,14.883582089552238,4.11,0.86,31,76.82,0.15683308486256428,33.38814325041459,0.0,Country/Region,83,2322,26,0.09864553095560247,0,0.6969222935185169,1840,543,n/a,150,0.0,32,2316,18.01,n/a,1715,147,394,117,115,308,2624,373,12.97,640,5.31,22.97,1.03,17.96,2.75,21.75,4.98,37.32,1.06,4.88,17,124,3.88,0,87.03
KENYA,1314,42674,60,80.82,1.1640814307458143,996,398,50.61,0.06100904503201118,1.37,75.8,126,37.37,0.09277673927960038,32.47640791476408,14.54,1.98,22,40.03,0.06835113549234145,48.68338592085236,0.0,Country/Region,92,665,26,0.09380931916030175,0,1.5207046632334738,491,91,n/a,106,0.0,124,526,6.93,n/a,1058,198,535,158,162,245,916,151,30.29,127,9.59,50.57,1.67,23.16,7.0,14.27,8.07,12.0,9.44,15.07,18,191,12.02,0,69.71
ICELAND,935,39522,61,78.72,1.4160377540106952,592,226,49.73,0.04341206781197142,3.21,63.32,31,40.21,0.08592403547378653,42.26951871657754,14.01,4.71,22,49.84,0.04863646246981679,50.03315540106952,0.0,Country/Region,83,465,44,0.08688034662448904,0,1.9792661304673418,376,79,n/a,84,0.0,36,466,8.45,n/a,718,63,356,90,392,177,709,130,24.17,55,3.32,49.58,2.35,24.65,8.88,18.11,8.98,7.66,3.85,6.74,30,131,9.63,0,75.83
LITHUANIA,3461,34914,62,64.46,0.5557587980352499,795,539,76.28,0.16069429593286963,0.38,22.97,137,61.43,0.07590586950386577,10.087835885582201,4.94,0.64,181,79.4,0.18003293754870148,31.93655700664548,0.0,Country/Region,157,2640,22,0.07675068119142277,0,0.47236194080949584,2126,414,n/a,200,0.0,12,2748,11.96,n/a,1200,77,428,64,223,268,2922,266,15.57,238,3.96,35.67,5.23,22.33,4.54,22.17,5.78,19.83,0.35,2.22,13,171,1.85,0,84.43
MOROCCO,1810,34655,63,74.14,0.6366240883977901,915,297,74.75,0.08403833448092864,0.55,50.55,70,59.06,0.07534278248428906,19.146408839779006,5.36,0.61,14,63.81,0.09415186852445816,36.09527955801105,0.0,Country/Region,86,1353,11,0.07618132716643054,0,0.8965287442885614,1069,179,n/a,153,0.0,10,1155,9.89,n/a,1257,76,311,127,129,331,1513,275,16.41,340,3.87,24.74,0.77,26.33,4.75,21.88,8.45,27.05,0.55,4.2,10,97,7.02,0,83.59
VIETNAM,1405,34374,64,80.07,1.0178795017793596,982,329,57.15,0.06523417676558273,1.71,69.89,75,40.5,0.07473186567926568,24.465480427046263,10.53,1.14,18,45.77,0.07308473772202416,45.49253715302491,0.0,Country/Region,114,803,16,0.0755636110234853,0,1.1455937575147555,569,97,n/a,109,0.0,36,643,6.9,n/a,897,101,362,122,185,237,1076,203,23.42,95,5.34,40.36,1.28,26.42,8.11,22.63,7.76,10.59,2.56,7.19,24,148,8.68,0,76.58
ALGERIA,2240,34251,65,70.27,0.6355032142857143,1057,235,82.32,0.10400324267253046,0.94,47.19,70,57.37,0.07446445369699566,15.290625,6.52,0.36,6,72.77,0.11651943949988193,36.812403125,0.0,Country/Region,65,1844,8,0.07529322281856622,0,0.7159820384779536,1285,265,n/a,115,0.0,14,1630,11.83,n/a,1261,49,345,94,122,397,2005,276,10.49,243,3.12,27.36,0.27,31.48,2.9,21.89,5.13,19.27,0.62,2.19,21,146,4.2,0,89.51
INDONESIA,1879,32984,66,64.93,0.7174640766365088,959,372,64.24,0.08724200579539497,0.9,51.04,145,43.05,0.07170989287149879,17.55401809473124,7.5,1.38,16,52.37,0.09774108340190987,33.34895220862161,0.0,Country/Region,105,1207,26,0.07250800448009075,0,0.8219652014842138,809,167,n/a,99,0.0,33,984,8.89,n/a,909,97,391,106,155,183,1507,211,19.8,124,7.72,43.01,0.85,20.13,5.59,23.21,5.27,13.64,1.76,5.16,17,141,5.64,0,80.2
PHILIPPINES,1210,30946,67,73.64,1.029284297520661,616,198,57.85,0.056180323050786546,1.65,50.91,58,39.17,0.06727911547421177,25.57520661157025,11.16,4.46,9,50.41,0.06294130437270408,39.35499074380166,0.0,Country/Region,67,700,54,0.06802791373517124,0,1.1975565789002676,474,71,n/a,47,0.0,30,610,5.87,n/a,786,69,269,64,120,167,1012,213,16.36,137,4.79,34.22,0.74,21.25,5.54,27.1,3.88,17.43,2.48,5.7,20,135,5.29,0,83.64
VENEZUELA,2442,30112,68,60.32,0.46850278460278466,891,320,75.1,0.1133821065206783,1.15,36.49,91,54.46,0.06546593178955164,12.33087633087633,4.71,1.6,21,70.23,0.12702699609763912,27.533690622440623,0.0,Country/Region,96,1834,39,0.0661945498091345,0,0.577392092972026,1330,250,n/a,132,0.0,31,1715,10.24,n/a,1321,111,479,112,178,265,2122,279,13.1,298,3.73,36.26,0.86,20.06,3.93,21.12,5.41,22.56,1.27,4.55,28,115,4.59,0,86.9
JORDAN,1531,28321,69,79.62,0.844739908556499,609,170,68.97,0.07108435916591256,1.37,39.78,44,49.58,0.061572152437961346,18.498367080339648,8.3,0.52,17,72.89,0.07963895619389251,40.53947988242979,0.0,Country/Region,57,1056,8,0.06225743375214194,0,0.8661842515067273,759,188,n/a,53,0.0,12,1116,12.28,n/a,956,55,243,52,110,281,1361,248,11.1,184,2.87,25.42,1.11,29.39,3.72,25.94,3.46,19.25,0.78,3.59,21,127,3.4,0,88.9
BANGLADESH,1559,27712,70,67.42,0.6936552277100706,742,288,72.35,0.07238439969931919,0.9,47.59,93,54.01,0.06024813701355124,17.775497113534318,7.12,1.35,20,61.45,0.08109544918764103,35.508143810134705,0.0,Country/Region,84,1128,21,0.06091868239607915,0,0.8323359351437422,842,232,n/a,93,0.0,42,958,14.88,n/a,846,99,294,91,109,176,1271,207,18.47,169,5.97,34.75,1.28,20.8,5.39,24.47,5.97,19.98,2.69,6.35,14,111,5.84,0,81.53
UNITED ARAB EMIRATES,1463,27605,71,71.5,0.8245964456596037,757,171,56.25,0.06792711787049646,0.89,51.74,48,36.71,0.06001551032978789,18.868762816131238,9.64,1.85,3,62.54,0.07610175892336038,40.958987081339714,0.0,Country/Region,59,823,27,0.060683466640580434,0,0.8835279960531801,537,50,n/a,45,0.0,10,915,3.42,n/a,825,64,277,61,161,220,1292,173,11.69,155,3.28,33.58,0.21,26.67,4.03,20.97,3.08,18.79,0.68,4.37,13,141,4.17,0,88.31
URUGUAY,884,26433,72,78.17,0.9116756787330318,511,201,62.78,0.04104413684040935,1.47,57.81,40,47.51,0.05746748721417436,29.90158371040724,9.16,1.36,18,57.69,0.04598356451691769,43.33534083710407,0.0,Country/Region,55,555,12,0.0581070847205384,0,1.4001387686047202,420,52,n/a,75,0.0,24,510,5.88,n/a,659,93,314,88,285,150,683,129,22.74,66,4.52,47.65,2.04,22.76,6.22,19.58,8.48,10.02,2.71,10.52,13,81,9.95,0,77.26
LEBANON,1106,24664,73,76.13,0.9666837251356238,540,163,67.0,0.05135160106956192,1.18,48.82,25,50.9,0.05362153764803074,22.300180831826403,8.95,1.9,15,63.47,0.05753147325306669,42.25701518987342,0.0,Country/Region,60,741,21,0.054218330781498854,0,1.0442038131468174,563,80,n/a,42,0.0,18,702,7.23,n/a,792,51,327,63,108,195,943,161,14.74,109,2.26,41.29,1.36,24.62,5.42,20.33,3.8,13.76,1.63,4.61,13,99,5.7,0,85.26
PERU,1068,24315,74,65.17,0.8532711610486892,647,274,57.58,0.04958726034565292,1.69,60.58,93,36.61,0.05286278332435402,22.76685393258427,8.52,1.78,32,44.1,0.05555480419012227,35.54328436329588,0.0,Country/Region,67,615,19,0.05345113172851706,0,1.0660557360069651,391,58,n/a,67,0.0,43,471,5.43,n/a,697,146,378,82,115,135,794,137,25.66,47,8.71,54.23,3.0,19.37,6.27,19.66,6.27,6.74,4.03,13.67,18,91,7.68,0,74.34
UGANDA,647,23256,75,80.22,1.3042236476043276,492,213,50.7,0.03004022232550322,1.85,76.04,83,32.92,0.05056043137944385,35.94435857805255,14.53,2.32,8,36.79,0.03365539167697482,49.182005564142194,0.0,Country/Region,69,328,15,0.05112315523250637,0,1.6830911180214403,213,34,n/a,48,0.0,58,238,5.26,n/a,516,98,259,53,54,127,434,81,32.92,49,12.83,50.19,1.24,24.61,10.66,15.7,7.42,9.5,8.96,15.15,12,94,8.19,0,67.08
BELARUS,1544,22238,76,66.39,0.4261327720207254,661,180,67.16,0.07168794941356564,0.32,42.81,32,54.27,0.048347216761957,14.402849740932643,4.08,1.23,8,66.84,0.08031518508384718,27.2079856865285,0.0,Country/Region,37,1037,19,0.048885308138135394,0,0.674412047735434,838,159,n/a,95,0.0,14,1032,10.3,n/a,954,38,242,103,85,181,1364,223,11.66,308,2.07,25.37,0.52,18.97,2.4,23.38,6.15,32.29,0.91,2.46,5,63,6.67,0,88.34
CYPRUS,948,20395,77,71.94,0.8710332278481013,529,171,58.02,0.0440156580596245,1.05,55.8,30,37.34,0.04434038519022004,21.513713080168777,8.97,2.32,7,59.49,0.04931269135977146,43.180054746835445,0.0,Country/Region,34,550,22,0.04483388162052664,0,1.0073775366519717,354,29,n/a,88,0.0,25,564,3.06,n/a,552,49,223,100,80,165,777,119,18.04,45,3.16,40.4,0.74,29.89,3.59,21.56,9.28,8.15,2.64,5.17,10,85,10.55,0,81.96
CUBA,1405,20005,78,62.35,0.48546782918149467,697,220,74.16,0.06523417676558273,0.5,49.61,72,52.03,0.04349249353911997,14.238434163701067,4.98,0.5,23,64.48,0.07308473772202416,29.103143558718862,0.0,Country/Region,68,1042,7,0.043976553165905145,0,0.6667133042148916,731,85,n/a,57,0.0,11,906,6.05,n/a,851,79,288,57,183,187,1185,166,15.66,210,5.12,33.84,1.64,21.97,4.84,19.51,4.06,24.68,0.78,5.62,7,70,4.06,0,84.34
TANZANIA,639,19924,79,83.26,1.2051740219092333,511,193,48.51,0.029668782173101326,1.72,79.97,86,27.39,0.04331639296542996,31.17996870109546,16.43,4.38,4,33.65,0.033239250821618105,50.496463067292645,0.0,Country/Region,48,310,28,0.043798492640714524,0,1.4599990222956303,175,16,n/a,29,0.0,63,215,2.5,n/a,531,115,241,55,54,151,446,78,30.2,61,13.46,45.39,0.63,28.44,7.51,14.69,4.54,11.49,9.86,18.0,11,105,8.61,0,69.8
COSTA RICA,729,19374,80,65.98,0.8084975308641976,368,123,62.83,0.03384748388762264,1.37,50.48,28,32.51,0.042120648329263204,26.5761316872428,7.68,1.51,9,58.98,0.03792083544438121,34.16579231824417,0.0,Country/Region,38,458,11,0.042589439691889344,0,1.2444247988745154,237,39,n/a,33,0.0,12,430,5.35,n/a,432,51,168,48,172,104,606,73,16.87,87,3.84,38.89,1.23,24.07,5.21,16.9,4.53,20.14,1.65,7.0,10,56,6.58,0,83.13
ARMENIA,812,18932,81,64.16,0.6130628078817734,320,182,67.36,0.03770117546879229,0.86,39.41,21,48.65,0.041159704458016456,23.31527093596059,6.53,0.12,15,62.32,0.042238296818707194,30.13704273399015,0.0,Country/Region,39,547,1,0.04161780077665165,0,1.0917353092103723,395,89,n/a,138,0.0,24,506,10.96,n/a,523,64,205,107,14,106,630,84,22.41,128,2.59,39.2,1.85,20.27,4.8,16.06,17.0,24.47,2.96,7.88,7,53,13.18,0,77.59
SRI LANKA,760,18885,82,68.42,1.1911638157894737,375,199,70.79,0.03528681447817998,1.18,49.34,49,51.18,0.041057522643653116,24.848684210526315,6.58,1.32,67,58.82,0.03953338125888851,36.470934868421054,0.0,Country/Region,37,538,10,0.04151448170647932,0,1.1635372376569022,389,96,n/a,63,0.0,24,447,12.63,n/a,452,59,153,46,18,128,561,123,26.18,48,6.45,33.85,8.82,28.32,4.87,27.21,8.29,10.62,3.16,7.76,9,50,6.05,0,73.82
PANAMA,351,17839,83,84.62,1.4842826210826212,286,115,51.85,0.016296936686633123,2.85,81.48,22,33.62,0.038783433753779614,50.82336182336182,18.8,1.14,3,36.47,0.01825818002877614,55.772954415954416,0.0,Country/Region,52,182,4,0.039215082825622694,0,2.379799007600618,118,1,n/a,40,0.0,11,128,0.28,n/a,298,43,166,38,14,56,236,38,32.76,38,6.27,55.7,0.85,18.79,14.81,12.75,11.4,12.75,3.13,12.25,10,66,10.83,0,67.24
KUWAIT,1020,17248,84,76.67,0.6972106862745098,409,181,65.88,0.047358619431241554,0.98,40.1,50,48.33,0.037498551790189516,16.909803921568628,7.35,1.08,9,69.51,0.05305795905798194,37.81156568627451,0.0,Country/Region,86,672,11,0.03791590047515781,0,0.7917999350600253,493,74,n/a,47,0.0,12,709,7.25,n/a,719,46,177,36,120,181,839,170,17.75,191,4.9,24.62,0.88,25.17,8.43,23.64,4.61,26.56,1.18,4.51,10,75,3.53,0,82.25
LUXEMBOURG,660,17232,85,75.45,1.162080303030303,438,167,47.73,0.0306438125731563,1.82,66.36,37,41.97,0.03746376649168284,26.10909090909091,14.39,3.03,12,44.85,0.0343316205669295,46.32455075757576,0.0,Country/Region,48,315,20,0.037880728025737435,0,1.222555659555912,277,27,n/a,80,0.0,10,296,4.09,n/a,430,74,207,70,62,97,493,78,25.3,48,5.61,48.14,1.82,22.56,7.27,18.14,12.12,11.16,1.52,11.21,12,95,10.61,0,74.7
GHANA,555,16810,86,82.7,1.781166846846847,353,113,50.99,0.025768660572881436,0.54,63.6,39,34.41,0.036546304243569444,30.28828828828829,10.09,1.98,6,43.78,0.02886977184037253,49.04978414414414,0.0,Country/Region,33,283,11,0.03695305467227521,0,1.4182461731065001,191,24,n/a,28,0.0,29,243,4.32,n/a,360,60,162,35,13,86,442,69,20.36,43,7.03,45.0,1.08,23.89,5.95,19.17,5.05,11.94,5.23,10.81,3,56,6.31,0,79.64
ECUADOR,498,15967,87,66.87,0.9991640562248997,314,145,52.01,0.023122149487017934,1.2,63.05,37,21.29,0.0347135538284993,32.062248995983936,9.84,0.8,20,44.58,0.02590476824595589,40.21576064257029,0.0,Country/Region,24,259,4,0.03509990624343951,0,1.5013117118713133,106,11,n/a,81,0.0,43,222,2.21,n/a,316,81,178,64,6,57,353,47,29.12,34,7.43,56.33,4.02,18.04,4.82,14.87,16.27,10.76,8.63,16.27,6,49,12.85,0,70.88
CAMEROON,650,13709,88,82.15,0.8370153846153847,483,141,66.46,0.030179512382653928,0.77,74.31,55,38.15,0.029804478576745595,21.09076923076923,7.69,1.54,9,50.62,0.03381144449773359,43.879507230769235,0.0,Country/Region,35,432,10,0.030136194318989933,0,0.9875732317622239,248,45,n/a,43,0.0,9,329,6.92,n/a,521,69,203,42,64,147,509,104,21.69,67,8.46,38.96,1.38,28.21,5.38,19.96,6.62,12.86,1.38,10.62,5,50,6.46,0,78.31
ETHIOPIA,533,13329,89,90.62,0.921925703564728,355,109,55.91,0.02474720015377622,0.38,66.6,34,36.21,0.028978327737212203,25.00750469043152,9.19,0.94,6,52.91,0.027725384488141547,53.03204709193246,0.0,Country/Region,35,298,5,0.02930084864525617,0,1.1709739912856503,193,45,n/a,31,0.0,22,282,8.44,n/a,407,43,129,34,64,114,424,87,20.45,77,6.38,31.7,1.13,28.01,6.57,21.38,5.82,18.92,4.13,8.07,2,49,6.38,0,79.55
REPUBLIC OF GEORGIA,566,13234,90,66.25,0.8368189045936396,249,111,65.55,0.026279390782434037,0.88,43.99,16,48.06,0.028771790027328853,23.381625441696112,5.12,1.24,11,51.06,0.029441965516488023,32.976533392226145,0.0,Country/Region,28,371,7,0.029092012226822728,0,1.0948423525312776,272,52,n/a,67,0.0,14,289,9.19,n/a,407,23,148,56,18,103,455,73,19.61,83,2.83,36.36,1.94,25.31,4.95,17.94,11.84,20.39,2.47,4.06,5,29,9.89,0,80.39
OMAN,526,11961,91,78.52,0.8340233840304183,277,74,61.98,0.024422190020424565,1.52,52.66,16,42.97,0.02600418471489198,22.73954372623574,6.84,1.33,3,64.26,0.027361261239704417,39.99388840304182,0.0,Country/Region,32,326,7,0.02629360421981462,0,1.064776938232991,226,13,n/a,9,0.0,8,338,2.47,n/a,341,27,91,23,37,88,452,94,14.07,68,3.04,26.69,0.57,25.81,6.08,27.57,1.71,19.94,1.52,5.13,8,36,4.37,0,85.93
LATVIA,1161,10526,92,53.75,0.507550301464255,332,148,73.21,0.05390525211732494,0.43,28.6,46,56.85,0.022884378255075073,9.066322136089578,5.43,1.12,8,61.41,0.06039244163364416,28.991681998277347,0.0,Country/Region,43,850,13,0.02313907516242527,0,0.42452965817258687,660,123,n/a,42,0.0,7,713,10.59,n/a,456,35,161,51,80,108,1013,102,12.75,85,3.96,35.31,0.69,23.68,3.7,22.37,3.62,18.64,0.6,3.01,5,63,4.39,0,87.25
SYRIA,322,10137,93,79.19,0.9582465838509318,178,45,56.83,0.014950466134176256,1.24,55.28,11,45.03,0.022038660685131675,31.481366459627328,9.94,1.24,5,56.83,0.016749669428108026,41.999444720496896,0.0,Country/Region,12,183,4,0.02228394498589255,0,1.474111943222429,145,4,n/a,22,0.0,6,183,1.24,n/a,216,18,53,17,20,72,277,53,13.98,38,3.42,24.54,1.55,33.33,3.73,24.54,6.83,17.59,1.86,5.59,4,32,5.28,0,86.02
BOLIVIA,299,9784,94,76.59,1.128514381270903,234,79,40.13,0.013882575696020808,2.68,78.26,20,25.42,0.021271210036828282,32.72240802675585,11.71,1.34,8,28.76,0.015553264468957453,45.69501505016723,0.0,Country/Region,23,120,4,0.02150795282055566,0,1.5322235947127083,76,5,n/a,32,0.0,4,86,1.67,n/a,229,44,113,28,33,52,220,37,26.42,27,6.69,49.34,2.68,22.71,7.69,16.16,10.7,11.79,1.34,14.72,8,35,9.36,0,73.58
ZIMBABWE,315,9651,95,86.35,1.0145726984126986,232,75,51.11,0.014625456000824598,0.95,73.65,22,34.92,0.020982057242991594,30.63809523809524,12.38,2.22,4,39.37,0.016385546179670894,50.07666031746032,0.0,Country/Region,23,161,7,0.02121558183474884,0,1.4346258497381967,110,7,n/a,22,0.0,23,124,2.22,n/a,229,21,86,26,38,75,240,45,23.81,23,6.98,37.55,1.27,32.75,7.3,19.65,6.98,10.04,7.3,6.67,3,39,8.25,0,76.19
UZBEKISTAN,499,9287,96,64.53,0.578958116232465,229,69,60.72,0.02316857950606817,0.6,45.89,13,47.49,0.02019069170196487,18.61122244488978,6.61,0.2,2,51.1,0.02595678585287548,30.90370240480962,0.0,Country/Region,16,303,1,0.020415408610435445,0,0.8714686930494226,237,33,n/a,40,0.0,6,255,6.61,n/a,345,22,114,38,17,61,430,60,13.83,110,2.61,33.04,0.4,17.68,3.21,17.39,8.02,31.88,1.2,4.41,3,33,7.62,0,86.17
MALAWI,306,9049,97,84.97,1.2785993464052288,239,115,51.63,0.014207585829372467,2.29,78.1,37,34.31,0.01967326038667816,29.5718954248366,11.76,0.98,3,43.46,0.015917387717394583,46.98764738562092,0.0,Country/Region,41,158,3,0.01989221842530746,0,1.3847011464823302,105,4,n/a,42,0.0,47,133,1.31,n/a,224,69,98,34,7,68,191,24,37.58,34,12.09,43.75,0.98,30.36,13.4,10.71,13.73,15.18,15.36,22.55,7,36,11.11,0,62.42
BURKINA FASO,255,9038,98,81.18,1.106729411764706,219,60,44.31,0.011839654857810388,1.18,85.88,29,27.45,0.019649345493954824,35.44313725490196,8.63,1.57,0,29.02,0.013264489764495485,44.28852352941177,0.0,Country/Region,13,113,4,0.019868037366330953,0,1.6596214779852758,70,4,n/a,17,0.0,11,74,1.57,n/a,209,34,98,18,14,53,195,41,23.53,17,11.37,46.89,0.0,25.36,5.1,19.62,6.67,8.13,4.31,13.33,3,22,7.06,0,76.47
NEPAL,429,8176,99,77.39,0.6654076923076924,246,98,60.84,0.019918478172551594,0.23,57.34,35,41.26,0.017775287536908015,19.058275058275058,7.23,1.63,2,48.02,0.02231555336850417,37.79152657342657,0.0,Country/Region,31,261,7,0.01797312165380857,0,0.8924018884837812,177,10,n/a,26,0.0,18,206,2.33,n/a,241,34,91,30,24,53,331,63,22.84,34,8.16,37.76,0.47,21.99,7.23,26.14,6.06,14.11,4.2,7.93,1,31,6.99,0,77.16
QATAR,420,7592,100,70.95,0.8165102380952382,279,88,50.0,0.019500608001099463,0.95,66.43,27,41.9,0.01650562414141459,18.076190476190476,8.81,2.38,1,53.57,0.02184739490622786,40.719663571428576,0.0,Country/Region,17,210,10,0.016689327249965104,0,0.8464158728017088,176,15,n/a,38,0.0,7,225,3.57,n/a,265,51,104,43,31,76,332,48,20.95,37,6.43,39.25,0.24,28.68,4.05,18.11,9.05,13.96,1.67,12.14,4,37,10.24,0,79.05
