Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
ZIMBABWE,356,8510,93,78.65,0.7304140449438202,227,51,0.0,0.01761841579758222,0.84,63.76,9,0.0,0.01880035114018938,23.90449438202247,7.87,0.56,5,0.0,0.01981950885475529,42.83569241573034,0.0,Country/Region,19,0,2,0.01903871705446214,0,1.0670852224278506,0,15,n/a,11,0.0,13,0,4.21,n/a,236,13,99,18,7,47,305,42,14.33,48,2.53,41.95,1.4,19.92,5.34,17.8,3.09,20.34,3.65,3.65,3,28,5.06,0,85.67
NEPAL,340,8259,94,81.47,0.9554252941176471,224,66,0.0,0.016826576885331332,1.47,65.88,13,0.0,0.01824584019586652,24.291176470588237,9.41,1.18,7,0.0,0.01892874441184494,42.26957823529412,0.0,Country/Region,22,0,4,0.01847717557612254,0,1.0843465263438363,0,8,n/a,25,0.0,11,0,2.35,n/a,250,22,79,24,11,75,274,62,19.41,34,3.82,31.6,2.06,30.0,6.47,24.8,7.35,13.6,3.24,6.47,5,32,7.06,0,80.59
MALAWI,281,8000,95,83.27,1.021834519572954,208,88,0.0,0.013906670896406192,0.71,74.02,28,0.0,0.017673655595947715,28.469750889679716,12.1,0.36,2,0.0,0.015644050528613025,50.03169822064057,0.0,Country/Region,22,0,1,0.01789773636142152,0,1.2708760944731208,0,5,n/a,20,0.0,30,0,1.78,n/a,225,48,134,36,10,44,193,27,31.32,20,9.96,59.56,0.71,19.56,7.83,12.0,7.12,8.89,10.68,17.08,2,34,12.81,0,68.68
UZBEKISTAN,504,7946,96,67.06,0.7279458333333334,252,60,0.0,0.024942925735902916,1.39,50.0,4,0.0,0.017554358420675067,15.765873015873016,4.17,0.79,2,0.0,0.02805907995167603,29.815731746031748,0.0,Country/Region,21,0,4,0.017776926640981922,0,0.7037810482435616,0,34,n/a,42,0.0,3,0,6.75,n/a,371,8,125,33,37,67,444,63,11.9,116,0.79,33.69,0.4,18.06,4.17,16.98,8.33,31.27,0.6,1.59,7,21,6.55,0,88.1
REPUBLIC OF GEORGIA,537,7764,97,60.15,0.5303543761638734,259,107,0.0,0.026576093492420367,0.19,48.23,9,0.0,0.017152282755867256,14.458100558659218,6.15,0.56,3,0.0,0.029896281615178624,30.995458286778405,0.0,Country/Region,38,0,3,0.017369753138759585,0,0.6454027097985326,0,33,n/a,71,0.0,4,0,6.15,n/a,406,13,151,57,19,101,430,59,19.93,95,1.68,37.19,0.56,24.88,7.08,14.53,13.22,23.4,0.74,2.42,1,33,10.61,0,80.07
BOLIVIA,248,7626,98,82.26,1.1577915322580647,212,55,0.0,0.012273503139888738,1.61,85.48,12,0.0,0.016847412196837157,30.75,11.29,0.81,0,0.0,0.013806848865110426,46.58787258064516,0.0,Country/Region,12,0,2,0.017061017186525064,0,1.3726653266648274,0,6,n/a,29,0.0,3,0,2.42,n/a,209,26,88,31,25,59,193,41,22.18,21,4.84,42.11,0.0,28.23,4.84,19.62,11.69,10.05,1.21,10.48,4,28,12.5,0,77.82
MONGOLIA,196,7205,99,66.84,1.4377801020408165,136,34,0.0,0.009700026675073355,2.04,69.39,4,0.0,0.015917336071100407,36.76020408163265,9.69,2.04,0,0.0,0.01091186442565179,39.93683877551021,0.0,Country/Region,17,0,4,0.016119148810505256,0,1.6409579689099187,0,10,n/a,16,0.0,0,0,5.1,n/a,110,15,45,13,44,23,162,22,17.35,20,2.04,40.91,0.0,20.91,8.67,20.0,8.16,18.18,0.0,7.65,4,19,6.63,0,82.65
SENEGAL,352,6527,100,73.3,0.7101917613636364,248,69,0.0,0.0174204560695195,0.57,70.45,20,0.0,0.01441949375934384,18.542613636363637,5.68,1.7,1,0.0,0.019596817744027703,36.32891306818182,0.0,Country/Region,24,0,6,0.014602315653874782,0,0.8277334245326431,0,16,n/a,20,0.0,7,0,4.55,n/a,287,34,108,24,53,84,283,48,19.6,47,5.68,37.63,0.28,29.27,6.82,16.72,5.68,16.38,1.99,9.66,2,20,6.82,0,80.4
ZAMBIA,198,6002,101,80.81,1.0898030303030304,166,61,0.0,0.009799006539104716,0.51,83.84,15,0.0,0.013259660110859772,30.31313131313131,13.13,0.51,2,0.0,0.011023209981015582,50.6667994949495,0.0,Country/Region,19,0,1,0.013427776705156495,0,1.3531637169487218,0,2,n/a,5,0.0,17,0,1.01,n/a,169,28,101,25,26,41,137,22,30.81,5,7.58,59.76,1.01,24.26,9.6,13.02,2.53,2.96,8.59,14.14,1,26,12.63,0,69.19
SUDAN,273,5953,102,71.43,0.7782490842490843,143,35,0.0,0.013510751440280747,0.73,52.38,16,0.0,0.013151408970334594,21.805860805860807,6.96,0.37,2,0.0,0.01519866830715785,34.745297069597065,0.0,Country/Region,12,0,1,0.013318153069942789,0,0.973403221017388,0,46,n/a,7,0.0,7,0,16.85,n/a,151,16,55,5,37,40,238,31,12.82,25,5.86,36.42,0.73,26.49,4.4,20.53,2.56,16.56,2.56,5.86,2,19,1.83,0,87.18
MADAGASCAR,175,5861,103,88.0,0.9291394285714286,156,38,0.0,0.008660738102744068,1.14,89.14,15,0.0,0.012948161930981193,33.49142857142857,10.29,1.14,1,0.0,0.009742736094331954,45.720559428571434,0.0,Country/Region,9,0,2,0.01311232910178644,0,1.49504138993404,0,4,n/a,12,0.0,7,0,2.29,n/a,153,21,48,13,17,43,137,33,21.71,29,8.57,31.37,0.57,28.1,5.14,21.57,6.86,18.95,4.0,12.0,2,18,7.43,0,78.29
MOLDOVA,402,5819,104,57.96,0.5313400497512438,195,42,0.0,0.019894952670303515,0.25,48.51,14,0.0,0.012855375239102467,14.475124378109452,6.72,0.25,0,0.0,0.022380456628122547,26.52559975124378,0.0,Country/Region,9,0,1,0.013018365985888977,0,0.6461626449753372,0,35,n/a,15,0.0,1,0,8.71,n/a,204,10,76,19,29,60,360,33,10.45,35,3.48,37.25,0.0,29.41,2.24,16.18,3.73,17.16,0.25,2.49,1,27,4.73,0,89.55
COTE IVOIRE,201,5592,105,83.08,0.886158208955224,137,40,0.0,0.009947476335151757,1.49,68.16,10,0.0,0.01235388526156745,27.82089552238806,12.44,1.99,4,0.0,0.011190228314061273,41.656593034825875,0.0,Country/Region,9,0,4,0.012510517716633644,0,1.2419115004990842,0,0,n/a,22,0.0,6,0,0.0,n/a,152,15,64,17,11,25,161,23,19.9,40,4.98,42.11,1.99,16.45,4.48,15.13,10.95,26.32,2.99,7.46,3,25,8.46,0,80.1
BOTSWANA,310,5478,106,73.87,0.6000980645161291,167,40,0.0,0.01534187892486092,0.32,53.87,7,0.0,0.012102035669325197,17.670967741935485,6.13,0.32,4,0.0,0.017258561081388034,36.43322225806452,0.0,Country/Region,16,0,1,0.012255474973483385,0,0.7888235677387805,0,10,n/a,8,0.0,9,0,3.23,n/a,171,11,52,13,5,42,270,37,12.9,40,2.26,30.41,1.29,24.56,5.16,21.64,2.58,23.39,2.9,3.55,1,19,4.19,0,87.1
QATAR,331,5471,107,70.09,0.7419815709969788,205,47,0.0,0.016381167497190208,0.3,61.93,6,0.0,0.012086571220678743,16.52870090634441,6.95,1.81,2,0.0,0.01842768941270787,40.43647341389728,0.0,Country/Region,16,0,6,0.01223981445416714,0,0.7378333212667473,0,11,n/a,12,0.0,3,0,3.32,n/a,203,20,70,23,31,41,284,39,14.2,53,1.81,34.48,0.6,20.2,4.83,19.21,3.63,26.11,0.91,6.04,1,23,6.95,0,85.8
CAMBODIA,139,5278,108,82.01,1.9447971223021583,128,33,0.0,0.006879100550179574,3.6,92.09,9,0.0,0.011660194279426503,37.97122302158273,17.27,1.44,0,0.0,0.007738516097783667,51.5343,0.0,Country/Region,10,0,2,0.011808031564447848,0,1.6950172765132967,0,0,n/a,6,0.0,6,0,0.0,n/a,116,20,65,14,7,29,106,12,23.74,10,6.47,56.03,0.0,25.0,7.19,10.34,4.32,8.62,4.32,14.39,5,24,10.07,0,76.26
BOSNIA & HERZEGOVINA,536,5192,109,54.66,0.4854186567164179,175,87,0.0,0.02652660356040469,0.56,32.65,61,0.0,0.011470202481770065,9.686567164179104,4.85,0.75,1,0.0,0.029840608837496733,22.759302238805972,0.0,Country/Region,11,0,4,0.011615630898562565,0,0.4324037359570309,0,59,n/a,59,0.0,1,0,11.01,n/a,213,53,62,14,25,87,449,48,16.23,16,11.38,29.11,0.19,40.85,2.05,22.54,11.01,7.51,0.19,9.89,3,26,2.61,0,83.77
BURKINA FASO,215,5173,110,80.93,1.0205069767441861,185,43,0.0,0.010640335383371283,0.93,86.05,17,0.0,0.011428227549729691,24.06046511627907,12.09,1.86,2,0.0,0.01196964720160783,45.62253953488372,0.0,Country/Region,10,0,4,0.011573123774704189,0,1.0740476815786957,0,0,n/a,15,0.0,6,0,0.0,n/a,184,22,107,14,33,40,172,21,20.0,16,7.91,58.15,0.93,21.74,4.65,11.41,6.98,8.7,2.79,10.23,2,26,6.51,0,80.0
MACEDONIA,420,5032,111,53.57,0.506637380952381,136,48,0.0,0.020785771446585763,0.48,32.38,19,0.0,0.011116729369851112,11.980952380952381,4.29,0.95,2,0.0,0.023382566626396692,27.236314761904765,0.0,Country/Region,8,0,4,0.011257676171334136,0,0.5348239971953087,0,13,n/a,20,0.0,9,0,3.1,n/a,258,7,117,19,13,70,372,46,11.43,25,4.52,45.35,0.48,27.13,1.9,17.83,4.76,9.69,2.14,1.67,2,18,4.52,0,88.57
SYRIA,256,4934,112,83.59,0.639007421875,138,26,0.0,0.01266942259601418,0.0,53.91,2,0.0,0.010900227088800753,19.2734375,7.42,1.17,3,0.0,0.0142522310865656,39.63324453125,0.0,Country/Region,9,0,3,0.011038428900906722,0,0.8603570530696466,0,4,n/a,7,0.0,5,0,1.56,n/a,205,8,63,12,10,68,230,42,10.16,32,0.78,30.73,1.17,33.17,3.52,20.49,2.73,15.61,1.95,3.12,0,19,4.69,0,89.84
JAMAICA,268,4864,113,74.63,0.662242537313433,113,32,0.0,0.013263301780202345,0.75,42.16,11,0.0,0.01074558260233621,18.149253731343283,5.6,1.87,3,0.0,0.014920304418748366,36.418204477611944,0.0,Country/Region,12,0,5,0.010881823707744282,0,0.8101740260766558,0,8,n/a,8,0.0,2,0,2.99,n/a,203,12,54,6,9,37,236,30,11.94,82,4.1,26.6,1.12,18.23,4.48,14.78,2.99,40.39,0.75,4.48,2,15,2.24,0,88.06
NEW CALEDONIA,140,4803,114,97.86,1.3501035714285714,119,42,0.0,0.006928590482195255,0.71,85.0,1,0.0,0.010610820978417108,34.30714285714286,9.29,0.0,1,0.0,0.007794188875465563,53.13640928571429,0.0,Country/Region,15,0,0,0.010745353467988446,0,1.531454486404452,0,7,n/a,22,0.0,2,0,5.0,n/a,124,15,51,25,1,29,98,28,30.0,16,0.71,41.13,0.71,23.39,10.71,22.58,15.71,12.9,1.43,10.71,1,13,17.86,0,70.0
TRINIDAD & TOBAGO,268,4624,115,71.64,0.5818011194029852,115,28,0.0,0.013263301780202345,0.75,42.91,6,0.0,0.010215372934457779,17.253731343283583,5.97,0.75,0,0.0,0.014920304418748366,36.14929514925373,0.0,Country/Region,11,0,2,0.010344891616901638,0,0.7701983340005051,0,1,n/a,7,0.0,6,0,0.37,n/a,184,5,65,11,10,46,240,36,10.45,37,2.24,35.33,0.0,25.0,4.1,19.57,2.61,20.11,2.24,1.87,2,16,4.1,0,89.55
KAZAKHSTAN,361,4392,116,70.36,0.48147783933518007,195,50,0.0,0.017865865457660623,0.55,54.02,3,0.0,0.009702836922175296,12.166204986149584,5.26,1.11,2,0.0,0.020097872743164776,31.25319861495845,0.0,Country/Region,5,0,4,0.009825857262420414,0,0.5430935850921714,0,25,n/a,34,0.0,2,0,6.93,n/a,266,27,80,40,20,65,311,39,13.85,82,0.83,30.08,0.55,24.44,1.39,14.66,9.42,30.83,0.55,7.48,2,19,11.08,0,86.15
IRAQ,380,4253,117,60.53,0.8725250000000002,99,24,0.0,0.018806174165958547,1.05,26.05,9,0.0,0.009395757156195703,11.192105263157895,3.68,0.53,2,0.0,0.021155655519120815,27.062979736842106,0.0,Country/Region,9,0,2,0.009514884093140715,0,0.4996102382803176,0,55,n/a,9,0.0,0,0,14.47,n/a,192,9,49,4,15,51,356,39,6.32,53,2.37,25.52,0.53,26.56,2.37,20.31,2.37,27.6,0.0,2.37,4,14,1.05,0,93.68
BENIN,164,4212,118,87.8,0.9592804878048781,140,49,0.0,0.008116348850571584,1.22,85.37,13,0.0,0.009305179671266471,25.682926829268293,11.59,2.44,6,0.0,0.009130335539831088,49.72301036585366,0.0,Country/Region,6,0,4,0.00942315819428843,0,1.146473598237607,0,0,n/a,22,0.0,6,0,0.0,n/a,138,23,58,24,41,39,115,22,29.88,19,7.93,42.03,3.66,28.26,3.66,15.94,13.41,13.77,3.66,14.02,2,19,14.63,0,70.12
MOZAMBIQUE,114,4038,119,78.95,1.100271052631579,100,34,0.0,0.005641852249787564,1.75,87.72,9,0.0,0.008920777662054609,35.421052631578945,12.28,7.89,0,0.0,0.006346696655736245,47.58555175438597,0.0,Country/Region,13,0,9,0.009033882428427512,0,1.5811788871979953,0,0,n/a,9,0.0,9,0,0.0,n/a,97,11,59,12,10,14,80,19,29.82,5,7.89,60.82,0.0,14.43,11.4,19.59,7.89,5.15,7.89,9.65,2,14,10.53,0,70.18
MALTA,184,3576,120,63.04,0.7145635869565218,68,32,0.0,0.009106147490885192,1.09,36.96,5,0.0,0.00790012405138863,19.434782608695652,10.87,1.63,1,0.0,0.010243791093469026,35.46820434782609,0.0,Country/Region,13,0,3,0.008000288153555418,0,0.8675594217308983,0,4,n/a,14,0.0,0,0,2.17,n/a,103,14,34,13,42,29,152,23,17.39,17,2.72,33.01,0.54,28.16,7.07,22.33,7.61,16.5,0.0,7.61,2,20,7.07,0,82.61
GABON,108,3298,121,78.7,0.8492620370370371,97,37,0.0,0.005344912657693482,0.0,89.81,10,0.0,0.007285964519429445,30.537037037037038,12.04,0.0,0,0.0,0.0060126599896448635,45.97279537037038,0.0,Country/Region,18,0,0,0.007378341814996021,0,1.3631587616201748,0,1,n/a,10,0.0,2,0,0.93,n/a,94,18,52,9,16,18,71,15,34.26,9,9.26,55.32,0.0,19.15,16.67,15.96,9.26,9.57,1.85,16.67,0,13,8.33,0,65.74
NAMIBIA,98,3240,122,84.69,1.1117163265306123,73,31,0.0,0.004850013337536678,2.04,74.49,3,0.0,0.007157830516358824,33.06122448979592,15.31,2.04,4,0.0,0.005455932212825895,48.23304183673469,0.0,Country/Region,15,0,2,0.0072485832263757145,0,1.475837285015444,0,1,n/a,16,0.0,1,0,1.02,n/a,72,5,26,9,0,18,67,12,31.63,16,3.06,36.11,4.08,25.0,15.31,16.67,16.33,22.22,1.02,5.1,2,15,9.18,0,68.37
AZERBAIJAN,398,3154,123,61.56,0.35574346733668344,127,32,0.0,0.019696992942240796,0.25,31.91,1,0.0,0.006967838718702386,7.924623115577889,4.52,0.0,1,0.0,0.02215776551739496,24.455886432160806,0.0,Country/Region,16,0,0,0.007056182560490434,0,0.3537513943948086,0,32,n/a,15,0.0,0,0,8.04,n/a,227,1,45,14,99,35,366,54,8.04,93,0.25,19.82,0.25,15.42,4.02,23.79,3.77,40.97,0.0,0.25,1,18,3.52,0,91.96
MALI,158,3113,124,67.09,1.1319234177215192,140,34,0.0,0.007819409258477501,0.63,88.61,12,0.0,0.0068772612337731544,19.70253164556962,13.92,5.7,0,0.0,0.008796298873739707,40.50325253164557,0.0,Country/Region,9,0,9,0.006964456661638149,0,0.87951161097203,0,1,n/a,13,0.0,11,0,0.63,n/a,129,16,93,13,11,19,124,11,21.52,6,7.59,72.09,0.0,14.73,5.7,8.53,8.23,4.65,6.96,10.13,1,22,8.23,0,78.48
GUATEMALA,120,3033,125,69.17,1.2025025000000003,100,31,0.0,0.0059387918418816465,0.83,83.33,10,0.0,0.006700524677813677,25.275,10.0,0.0,1,0.0,0.006680733321827626,44.1049125,0.0,Country/Region,12,0,0,0.006785479298023934,0,1.1282639392342604,0,0,n/a,8,0.0,9,0,0.0,n/a,98,10,60,8,15,18,89,14,25.83,6,8.33,61.22,0.83,18.37,10.0,14.29,6.67,6.12,7.5,8.33,1,12,6.67,0,74.17
FIJI,184,3021,126,79.89,0.7908701086956522,90,23,0.0,0.009106147490885192,0.0,48.91,2,0.0,0.006674014194419755,16.418478260869566,8.7,0.54,0,0.0,0.010243791093469026,46.12740706521739,0.0,Country/Region,10,0,1,0.0067586326934818,0,0.732913034968972,0,2,n/a,6,0.0,2,0,1.09,n/a,88,6,25,11,7,21,161,25,12.5,17,1.09,28.41,0.0,23.86,5.43,28.41,3.26,19.32,1.09,3.26,0,16,5.98,0,87.5
MONACO,90,2936,127,74.44,1.01486,69,21,0.0,0.004454093881411235,2.22,76.67,2,0.0,0.006486231603712811,32.62222222222222,14.44,3.33,0,0.0,0.0050105499913707194,46.17809444444445,0.0,Country/Region,10,0,3,0.006568469244641697,0,1.4562404332747725,0,0,n/a,12,0.0,1,0,0.0,n/a,75,5,40,9,8,16,69,11,23.33,8,2.22,53.33,0.0,21.33,11.11,14.67,13.33,10.67,1.11,5.56,2,13,10.0,0,76.67
PAPUA NEW GUINEA,135,2880,128,74.81,0.7581422222222223,81,30,0.0,0.006681140822116853,0.0,60.0,7,0.0,0.006362516014541177,21.333333333333332,8.89,0.0,3,0.0,0.007515824987056079,39.69595407407407,0.0,Country/Region,2,0,0,0.006443185090111747,0,0.9523098201251918,0,1,n/a,11,0.0,6,0,0.74,n/a,88,20,51,18,74,11,105,21,22.22,5,5.19,57.95,2.22,12.5,1.48,23.86,8.15,5.68,4.44,14.81,0,12,13.33,0,77.78
LAOS,59,2876,129,86.44,1.3200033898305086,56,18,0.0,0.002919905988925143,0.0,94.92,5,0.0,0.006353679186743203,48.74576271186441,20.34,0.0,0,0.0,0.003284693883231916,58.12305762711865,0.0,Country/Region,6,0,0,0.006434236221931036,0,2.175987586875041,0,0,n/a,5,0.0,1,0,0.0,n/a,54,10,32,7,5,13,41,6,30.51,3,8.47,59.26,0.0,24.07,10.17,11.11,8.47,5.56,1.69,16.95,0,12,11.86,0,69.49
MACAU,107,2798,130,73.83,0.8050822429906542,31,11,0.0,0.005295422725677802,0.93,28.97,3,0.0,0.006181361044682713,26.149532710280372,5.61,0.0,0,0.0,0.005956987211962967,46.8906308411215,0.0,Country/Region,2,0,0,0.006259733292407176,0,1.1673026621102307,0,41,n/a,3,0.0,0,0,38.32,n/a,42,3,16,6,17,12,96,7,10.28,7,2.8,38.1,0.0,28.57,1.87,16.67,2.8,16.67,0.0,2.8,1,6,5.61,0,89.72
YEMEN,85,2478,131,70.59,0.8468517647058823,53,12,0.0,0.004206644221332833,2.35,62.35,5,0.0,0.005474414820844804,29.152941176470588,11.76,0.0,0,0.0,0.004732186102961235,37.6051,0.0,Country/Region,2,0,0,0.005543823837950316,0,1.3013733828696097,0,0,n/a,3,0.0,0,0,0.0,n/a,62,6,22,5,4,14,73,12,14.12,14,5.88,35.48,0.0,22.58,2.35,19.35,3.53,22.58,0.0,7.06,2,10,5.88,0,85.88
HONDURAS,36,2404,132,75.0,0.8812555555555556,31,9,0.0,0.001781637552564494,0.0,86.11,4,0.0,0.005310933506582289,66.77777777777777,11.11,0.0,2,0.0,0.0020042199965482877,42.28429444444444,0.0,Country/Region,2,0,0,0.005378269776607166,0,2.9809281348710432,0,0,n/a,2,0.0,0,0,0.0,n/a,34,3,19,1,0,4,27,4,25.0,7,11.11,55.88,5.56,11.76,5.56,11.76,5.56,20.59,0.0,8.33,0,4,2.78,0,75.0
CONGO DEMOCRATIC REPUBLIC,113,2323,133,69.91,0.7947035398230089,83,23,0.0,0.005592362317771884,0.0,73.45,9,0.0,0.0051319877436733176,20.557522123893804,8.85,0.0,0,0.0,0.006291023878054348,40.2421778761062,0.0,Country/Region,6,0,0,0.0051970551959477735,0,0.91767797793867,0,7,n/a,11,0.0,1,0,6.19,n/a,85,12,42,8,6,20,90,16,20.35,7,7.96,49.41,0.0,23.53,5.31,18.82,9.73,8.24,0.88,10.62,0,10,7.08,0,79.65
BERMUDA,39,2260,134,84.62,1.9527923076923077,30,9,0.0,0.0019301073486115352,5.13,76.92,0,0.0,0.004992807705855229,57.94871794871795,12.82,2.56,0,0.0,0.0021712383295939787,55.39026923076923,0.0,Country/Region,5,0,1,0.005056110522101579,0,2.5868031171669874,0,0,n/a,1,0.0,0,0,0.0,n/a,29,3,12,4,1,5,30,8,23.08,4,0.0,41.38,0.0,17.24,12.82,27.59,2.56,13.79,0.0,7.69,2,5,10.26,0,76.92
BAHRAIN,213,2221,135,71.36,0.47490751173708917,83,21,0.0,0.010541355519339924,0.47,38.97,2,0.0,0.004906648634824984,10.427230046948356,1.88,0.47,1,0.0,0.011858301646244036,31.992379812206575,0.0,Country/Region,8,0,1,0.0049688590573396495,0,0.46546657361312743,0,9,n/a,8,0.0,1,0,4.23,n/a,136,8,40,10,2,40,192,31,9.86,25,0.94,29.41,0.47,29.41,3.76,22.79,3.76,18.38,0.47,3.76,1,4,4.69,0,90.14
FRENCH GUIANA,42,2073,136,88.1,0.9750452380952381,33,14,0.0,0.002078577144658576,2.38,78.57,4,0.0,0.004579686006299951,49.357142857142854,11.9,2.38,0,0.0,0.0023382566626396688,48.91573571428572,0.0,Country/Region,3,0,1,0.004637750934653351,0,2.203279304820896,0,0,n/a,8,0.0,0,0,0.0,n/a,40,8,19,7,3,10,28,8,33.33,3,9.52,47.5,0.0,25.0,7.14,20.0,19.05,7.5,0.0,19.05,1,5,16.67,0,66.67
LIBYA,180,2042,137,64.44,0.4897666666666667,91,11,0.0,0.00890818776282247,1.11,50.56,1,0.0,0.004511200590865654,11.344444444444445,6.11,0.56,1,0.0,0.010021099982741439,32.29795055555556,0.0,Country/Region,4,0,1,0.004568397206252843,0,0.5064105866394901,0,10,n/a,7,0.0,1,0,5.56,n/a,118,0,38,5,15,33,169,18,6.11,29,0.56,32.2,0.56,27.97,2.22,15.25,3.89,24.58,0.56,0.0,2,11,2.78,0,93.89
CONGO PEOPLES REP,78,1745,138,71.79,0.7973948717948718,61,15,0.0,0.0038602146972230703,0.0,78.21,4,0.0,0.003855066126866095,22.371794871794872,7.69,1.28,1,0.0,0.004342476659187957,40.71370897435897,0.0,Country/Region,6,0,1,0.003903943743835069,0,0.9986662476673437,0,0,n/a,4,0.0,0,0,0.0,n/a,61,6,22,4,6,13,63,16,19.23,10,5.13,36.07,1.28,21.31,7.69,26.23,5.13,16.39,0.0,7.69,0,6,5.13,0,80.77
LIECHTENSTEIN,70,1735,139,64.29,0.7996457142857143,52,3,0.0,0.0034642952410976276,0.0,74.29,1,0.0,0.0038329740573711606,24.785714285714285,10.0,5.71,0,0.0,0.0038970944377327817,38.18091285714286,0.0,Country/Region,1,0,4,0.0038815715733832917,0,1.1064224584267017,0,0,n/a,3,0.0,0,0,0.0,n/a,56,0,40,1,80,11,67,3,4.29,2,1.43,71.43,0.0,19.64,1.43,5.36,4.29,3.57,0.0,0.0,0,7,1.43,0,95.71
MAURITIUS,87,1727,140,73.56,0.5488252873563219,34,12,0.0,0.004305624085364194,0.0,39.08,1,0.0,0.0038153004017752127,19.850574712643677,6.9,3.45,1,0.0,0.004843531658325029,37.6152908045977,0.0,Country/Region,4,0,3,0.00386367383702187,0,0.8861201828427836,0,3,n/a,6,0.0,1,0,3.45,n/a,46,2,14,6,6,16,75,5,13.79,11,1.15,30.43,1.15,34.78,4.6,10.87,6.9,23.91,1.15,2.3,0,6,6.9,0,86.21
SEYCHELLES,38,1700,141,78.95,2.4313184210526315,32,11,0.0,0.0018806174165958548,2.63,84.21,3,0.0,0.0037556518141388887,44.73684210526316,23.68,0.0,0,0.0,0.002115565551912082,58.792555263157894,0.0,Country/Region,3,0,0,0.0038032689768020727,0,1.9970312839796376,0,1,n/a,4,0.0,0,0,2.63,n/a,33,6,17,5,0,7,27,6,28.95,3,7.89,51.52,0.0,21.21,7.89,18.18,10.53,9.09,0.0,15.79,1,9,13.16,0,71.05
MYANMAR,61,1658,142,86.89,1.0351704918032787,47,16,0.0,0.003018885852956504,0.0,77.05,3,0.0,0.0036628651222601638,27.18032786885246,16.39,1.64,1,0.0,0.00339603943859571,50.19687213114754,0.0,Country/Region,6,0,1,0.0037093058609046097,0,1.213316866112373,0,0,n/a,5,0.0,2,0,0.0,n/a,48,7,15,6,6,14,45,12,26.23,7,4.92,31.25,1.64,29.17,9.84,25.0,8.2,14.58,3.28,11.48,0,10,9.84,0,73.77
ERITREA,42,1566,143,85.71,1.1731523809523812,32,8,0.0,0.002078577144658576,2.38,76.19,1,0.0,0.0034596180829067646,37.285714285714285,7.14,0.0,0,0.0,0.0023382566626396688,43.167619047619056,0.0,Country/Region,3,0,0,0.003503481892748262,0,1.6644164936563064,0,1,n/a,1,0.0,1,0,2.38,n/a,36,3,15,4,2,5,34,8,19.05,8,2.38,41.67,0.0,13.89,7.14,22.22,2.38,22.22,2.38,7.14,1,3,9.52,0,80.95
NIGER,83,1550,144,80.72,0.9562710843373495,71,25,0.0,0.004107664357301472,3.61,85.54,6,0.0,0.003424270771714869,18.674698795180724,8.43,1.2,2,0.0,0.0046208405475974415,42.65830120481928,0.0,Country/Region,3,0,1,0.0034676864200254187,0,0.8336296429936262,0,1,n/a,3,0.0,9,0,1.2,n/a,56,10,25,14,3,8,58,11,30.12,12,7.23,44.64,2.41,14.29,3.61,19.64,3.61,21.43,10.84,12.05,3,7,16.87,0,69.88
BRUNEI,65,1496,145,81.54,0.6908153846153847,36,10,0.0,0.003216845581019225,0.0,55.38,0,0.0,0.0033049735964422225,23.015384615384615,10.77,3.08,0,0.0,0.0036187305493232975,44.94408923076923,0.0,Country/Region,8,0,2,0.003346876699585824,0,1.0273957867119858,0,1,n/a,4,0.0,1,0,1.54,n/a,47,1,20,2,4,10,55,11,15.38,6,0.0,42.55,0.0,21.28,12.31,23.4,6.15,12.77,1.54,1.54,0,7,3.08,0,84.62
PARAGUAY,75,1474,146,65.33,2.0067933333333334,51,12,0.0,0.003711744901176029,1.33,68.0,5,0.0,0.0032563710435533663,19.653333333333332,10.67,0.0,2,0.0,0.004175458326142266,41.563492,0.0,Country/Region,3,0,0,0.003297657924591915,0,0.877315421790333,0,9,n/a,2,0.0,0,0,12.0,n/a,55,7,26,2,4,12,63,14,16.0,3,6.67,47.27,2.67,21.82,4.0,25.45,2.67,5.45,0.0,9.33,1,8,2.67,0,84.0
